,train,val,lr
4144,-9.961220803234027e-06,-9.975633e-06,[0.0006328453640053283]
4145,-9.977631634683348e-06,-9.887168e-06,[0.0006326939235259719]
4146,-9.692340427136514e-06,-1.0073544e-05,[0.0006325424699502502]
4147,-1.0038484924734803e-05,-9.731186e-06,[0.0006323910032931114]
4148,-9.79987580649322e-06,-9.923854e-06,[0.0006322395235695042]
4149,-9.501513159193564e-06,-8.692515e-06,[0.0006320880307943794]
4150,-9.177300580631708e-06,-9.890671e-06,[0.0006319365249826884]
4151,-9.746794330567354e-06,-1.0158896e-05,[0.0006317850061493845]
4152,-9.859730107564247e-06,-1.0075882e-05,[0.0006316334743094221]
4153,-9.749855962581933e-06,-9.872989e-06,[0.0006314819294777565]
4154,-9.828512338572181e-06,-9.434751e-06,[0.0006313303716693449]
4155,-9.80470395006705e-06,-9.699087e-06,[0.0006311788008991452]
4156,-9.739669530972606e-06,-1.0116579e-05,[0.0006310272171821168]
4157,-9.785616111912531e-06,-9.90429e-06,[0.0006308756205332205]
4158,-9.891015179164241e-06,-1.0136557e-05,[0.0006307240109674182]
4159,-9.65837325566099e-06,-9.563687e-06,[0.0006305723884996734]
4160,-9.797256370802643e-06,-9.953857e-06,[0.0006304207531449506]
4161,-9.955374480341561e-06,-9.96816e-06,[0.0006302691049182154]
4162,-9.686265912023373e-06,-1.0124008e-05,[0.0006301174438344352]
4163,-9.767574556462933e-06,-9.445413e-06,[0.0006299657699085778]
4164,-9.863941977528157e-06,-1.0135024e-05,[0.0006298140831556133]
4165,-9.928989766194717e-06,-1.0014882e-05,[0.0006296623835905126]
4166,-9.74603790382389e-06,-1.0064605e-05,[0.0006295106712282474]
4167,-9.803587363421685e-06,-9.888534e-06,[0.0006293589460837915]
4168,-9.627711460780119e-06,-9.621971e-06,[0.0006292072081721194]
4169,-9.623514961276669e-06,-9.797806e-06,[0.0006290554575082074]
4170,-9.561619026499103e-06,-9.752939e-06,[0.0006289036941070322]
4171,-9.752928781381342e-06,-1.0062677e-05,[0.0006287519179835724]
4172,-9.819253318710252e-06,-9.9252175e-06,[0.0006286001291528078]
4173,-1.0035234663519076e-05,-1.04473465e-05,[0.0006284483276297192]
4174,-9.561455499351723e-06,-9.441575e-06,[0.0006282965134292891]
4175,-9.667140966485022e-06,-9.910662e-06,[0.0006281446865665005]
4176,-9.737114851304796e-06,-9.977743e-06,[0.0006279928470563387]
4177,-9.65740873652976e-06,-9.906728e-06,[0.0006278409949137891]
4178,-9.83095287665492e-06,-1.01667465e-05,[0.0006276891301538392]
4179,-9.88570500339847e-06,-9.985685e-06,[0.0006275372527914773]
4180,-9.833803505898687e-06,-9.822601e-06,[0.0006273853628416933]
4181,-9.751390462042763e-06,-9.640458e-06,[0.0006272334603194779]
4182,-9.706963010103208e-06,-9.992058e-06,[0.0006270815452398236]
4183,-9.807338028622325e-06,-9.79498e-06,[0.0006269296176177235]
4184,-9.818075704970397e-06,-9.626969e-06,[0.0006267776774681724]
4185,-9.767024130269419e-06,-9.945223e-06,[0.0006266257248061662]
4186,-9.962502645066706e-06,-1.0064613e-05,[0.0006264737596467019]
4187,-9.665623838372995e-06,-1.0204388e-05,[0.0006263217820047781]
4188,-9.787865565158427e-06,-9.832568e-06,[0.0006261697918953941]
4189,-9.876883632387035e-06,-1.018383e-05,[0.0006260177893335509]
4190,-9.869399127637734e-06,-9.592339e-06,[0.0006258657743342504]
4191,-9.770854558155406e-06,-9.9394065e-06,[0.0006257137469124962]
4192,-9.892288744595135e-06,-1.0130959e-05,[0.0006255617070832927]
4193,-9.975522607419407e-06,-9.874158e-06,[0.0006254096548616454]
4194,-9.916028193401872e-06,-1.0133047e-05,[0.0006252575902625614]
4195,-9.546914952807128e-06,-9.745576e-06,[0.0006251055133010487]
4196,-9.886770203593188e-06,-1.0159387e-05,[0.0006249534239921172]
4197,-9.785906513570808e-06,-9.883039e-06,[0.000624801322350777]
4198,-9.913606936606811e-06,-1.0119056e-05,[0.0006246492083920401]
4199,-9.617310115572764e-06,-9.823037e-06,[0.0006244970821309195]
4200,-9.77741237875307e-06,-9.946852e-06,[0.0006243449435824294]
4201,-9.79997403192101e-06,-1.0138565e-05,[0.0006241927927615856]
4202,-9.94265155895846e-06,-9.999887e-06,[0.0006240406296834045]
4203,-9.847742603596998e-06,-1.0205877e-05,[0.0006238884543629039]
4204,-9.829990904108855e-06,-1.0173323e-05,[0.0006237362668151033]
4205,-9.674889497546246e-06,-1.0046367e-05,[0.0006235840670550225]
4206,-9.684690940048313e-06,-9.823071e-06,[0.0006234318550976834]
4207,-9.87219236776582e-06,-1.00673005e-05,[0.0006232796309581086]
4208,-9.85251417660038e-06,-1.0574822e-05,[0.000623127394651322]
4209,-9.88701340247644e-06,-9.890005e-06,[0.0006229751461923488]
4210,-9.958011378330412e-06,-1.024477e-05,[0.0006228228855962152]
4211,-9.882327231025555e-06,-1.0359959e-05,[0.0006226706128779487]
4212,-1.0066850882139988e-05,-1.004097e-05,[0.0006225183280525781]
4213,-9.930260966939386e-06,-9.654018e-06,[0.0006223660311351335]
4214,-9.876373951556161e-06,-1.0193325e-05,[0.0006222137221406456]
4215,-9.634249454393285e-06,-9.936179e-06,[0.0006220614010841472]
4216,-9.742555721459212e-06,-1.0034737e-05,[0.0006219090679806714]
4217,-9.84712232821039e-06,-1.0289365e-05,[0.0006217567228452527]
4218,-9.918666182784364e-06,-9.971708e-06,[0.0006216043656929273]
4219,-9.718246474221814e-06,-1.005722e-05,[0.0006214519965387323]
4220,-9.936772767105139e-06,-1.0210746e-05,[0.0006212996153977056]
4221,-9.871712609310635e-06,-9.972682e-06,[0.000621147222284887]
4222,-9.61851856118301e-06,-1.0085231e-05,[0.0006209948172153168]
4223,-9.717522152641322e-06,-1.0120378e-05,[0.000620842400204037]
4224,-9.884984319796785e-06,-9.634554e-06,[0.0006206899712660905]
4225,-9.742659494804684e-06,-9.9797635e-06,[0.0006205375304165213]
4226,-9.619138381822268e-06,-9.901076e-06,[0.0006203850776703747]
4227,-9.675170440459624e-06,-9.927022e-06,[0.0006202326130426973]
4228,-9.868176039162791e-06,-1.0205419e-05,[0.0006200801365485369]
4229,-9.841279370448319e-06,-1.017315e-05,[0.000619927648202942]
4230,-9.688143290986772e-06,-1.0039896e-05,[0.0006197751480209628]
4231,-9.733819933899212e-06,-1.0039263e-05,[0.0006196226360176504]
4232,-9.538367521599866e-06,-9.7797665e-06,[0.0006194701122080573]
4233,-9.623076584830414e-06,-1.0214581e-05,[0.0006193175766072367]
4234,-1.0040130655397661e-05,-9.928802e-06,[0.0006191650292302433]
4235,-9.773209148988826e-06,-9.702181e-06,[0.0006190124700921331]
4236,-9.732744001667015e-06,-9.635798e-06,[0.000618859899207963]
4237,-9.753579979587812e-06,-9.6673775e-06,[0.0006187073165927913]
4238,-9.77973641056451e-06,-9.922173e-06,[0.000618554722261677]
4239,-9.710634458315326e-06,-9.863889e-06,[0.0006184021162296808]
4240,-9.809117000258993e-06,-9.6743315e-06,[0.0006182494985118641]
4241,-9.768834115675417e-06,-1.0057899e-05,[0.0006180968691232899]
4242,-9.78102907538414e-06,-9.786852e-06,[0.0006179442280790221]
4243,-1.0045894759969087e-05,-1.0091722e-05,[0.0006177915753941255]
4244,-9.86480554274749e-06,-9.932164e-06,[0.0006176389110836664]
4245,-9.786382088350365e-06,-9.910245e-06,[0.0006174862351627124]
4246,-9.802186741580954e-06,-1.0034412e-05,[0.000617333547646332]
4247,-9.834392312768613e-06,-1.020111e-05,[0.0006171808485495945]
4248,-9.941356984199956e-06,-9.953132e-06,[0.0006170281378875711]
4249,-9.738890548760537e-06,-1.0119769e-05,[0.0006168754156753334]
4250,-9.766774383024313e-06,-1.0266128e-05,[0.0006167226819279545]
4251,-9.784653957467527e-06,-9.791053e-06,[0.0006165699366605088]
4252,-9.698326266516233e-06,-9.672305e-06,[0.0006164171798880716]
4253,-9.846767443377758e-06,-9.98716e-06,[0.0006162644116257196]
4254,-9.78215193754295e-06,-9.974918e-06,[0.0006161116318885299]
4255,-9.995199980039615e-06,-1.020043e-05,[0.0006159588406915819]
4256,-9.869717450783355e-06,-1.0073321e-05,[0.0006158060380499549]
4257,-9.706083710625535e-06,-9.648557e-06,[0.0006156532239787302]
4258,-9.729220528242876e-06,-1.0366907e-05,[0.00061550039849299]
4259,-1.0014934014179744e-05,-9.975612e-06,[0.0006153475616078175]
4260,-9.838064306677552e-06,-1.0036831e-05,[0.000615194713338297]
4261,-9.704717649583472e-06,-9.84851e-06,[0.000615041853699514]
4262,-9.45589099501376e-06,-9.874954e-06,[0.0006148889827065554]
4263,-9.564133142703212e-06,-9.563155e-06,[0.0006147361003745088]
4264,-9.482193854637444e-06,-1.0094499e-05,[0.0006145832067184631]
4265,-9.758838223206112e-06,-9.808163e-06,[0.0006144303017535083]
4266,-9.788294391910313e-06,-1.0022712e-05,[0.0006142773854947353]
4267,-9.81049561232794e-06,-1.0284316e-05,[0.0006141244579572367]
4268,-9.914665679389145e-06,-1.0139787e-05,[0.0006139715191561055]
4269,-9.72423649727716e-06,-1.0060124e-05,[0.0006138185691064365]
4270,-9.785895963432268e-06,-1.0181145e-05,[0.0006136656078233251]
4271,-9.87818484645686e-06,-1.0329456e-05,[0.0006135126353218678]
4272,-9.934674108080798e-06,-9.854042e-06,[0.0006133596516171626]
4273,-9.822825268201995e-06,-1.0028398e-05,[0.0006132066567243083]
4274,-9.812123698793584e-06,-1.004713e-05,[0.0006130536506584049]
4275,-9.916585258906708e-06,-9.937374e-06,[0.0006129006334345537]
4276,-9.707641402201261e-06,-9.92469e-06,[0.0006127476050678566]
4277,-9.781586777535268e-06,-9.884045e-06,[0.000612594565573417]
4278,-9.786578630155418e-06,-1.0453202e-05,[0.0006124415149663392]
4279,-9.891231547953793e-06,-9.828179e-06,[0.0006122884532617288]
4280,-9.888390286505455e-06,-1.01819805e-05,[0.0006121353804746924]
4281,-9.836623576120473e-06,-1.0201433e-05,[0.0006119822966203377]
4282,-9.683102325652726e-06,-9.48347e-06,[0.0006118292017137734]
4283,-9.85791612038156e-06,-9.9415965e-06,[0.0006116760957701094]
4284,-9.723152197693708e-06,-9.813024e-06,[0.0006115229788044565]
4285,-9.746242176333908e-06,-9.865908e-06,[0.000611369850831927]
4286,-9.642181976232677e-06,-9.67351e-06,[0.000611216711867634]
4287,-9.686824705568143e-06,-1.0189327e-05,[0.0006110635619266914]
4288,-9.470994700677694e-06,-9.6840695e-06,[0.0006109104010242147]
4289,-9.671474435890559e-06,-9.8949595e-06,[0.0006107572291753203]
4290,-9.676606441644254e-06,-9.9788795e-06,[0.0006106040463951256]
4291,-9.927417704602703e-06,-1.0254469e-05,[0.0006104508526987492]
4292,-9.689783109934069e-06,-9.70387e-06,[0.0006102976481013107]
4293,-9.750257231644354e-06,-1.0020474e-05,[0.0006101444326179308]
4294,-9.932410466717557e-06,-1.0171437e-05,[0.000609991206263731]
4295,-9.67380838119425e-06,-1.024787e-05,[0.0006098379690538345]
4296,-1.0009492871176918e-05,-1.0064226e-05,[0.0006096847210033649]
4297,-9.717642114992486e-06,-9.859964e-06,[0.0006095314621274475]
4298,-9.859580495685805e-06,-1.0208346e-05,[0.0006093781924412082]
4299,-9.683903226687107e-06,-1.020195e-05,[0.000609224911959774]
4300,-1.0035584364231908e-05,-1.0165979e-05,[0.0006090716206982734]
4301,-1.0010295682150172e-05,-1.003241e-05,[0.0006089183186718351]
4302,-9.906892773869914e-06,-1.0065023e-05,[0.0006087650058955899]
4303,-9.897391646518371e-06,-9.906319e-06,[0.000608611682384669]
4304,-9.772148769116028e-06,-9.88667e-06,[0.0006084583481542047]
4305,-9.84093649094575e-06,-1.03730645e-05,[0.0006083050032193305]
4306,-1.004242249109666e-05,-1.022959e-05,[0.0006081516475951811]
4307,-9.889861848932923e-06,-1.0124137e-05,[0.0006079982812968921]
4308,-9.652055632614065e-06,-1.007059e-05,[0.0006078449043396]
4309,-9.887940086628077e-06,-9.859735e-06,[0.0006076915167384427]
4310,-9.943786244548391e-06,-9.858201e-06,[0.0006075381185085587]
4311,-9.793254866963252e-06,-9.768911e-06,[0.0006073847096650879]
4312,-9.954700544767547e-06,-9.986817e-06,[0.000607231290223171]
4313,-9.790415242605377e-06,-1.00908255e-05,[0.0006070778601979501]
4314,-9.821838648349513e-06,-1.0364741e-05,[0.0006069244196045684]
4315,-9.758850137586705e-06,-1.0107039e-05,[0.0006067709684581693]
4316,-9.767653227754636e-06,-9.719448e-06,[0.0006066175067738983]
4317,-9.72563157120021e-06,-9.688558e-06,[0.000606464034566901]
4318,-9.708372181194136e-06,-1.0225239e-05,[0.0006063105518523248]
4319,-9.790207968762843e-06,-1.0053716e-05,[0.0006061570586453178]
4320,-9.69411785263219e-06,-9.551536e-06,[0.0006060035549610293]
4321,-9.756894996826304e-06,-9.324254e-06,[0.0006058500408146092]
4322,-9.732290254760301e-06,-9.763491e-06,[0.0006056965162212089]
4323,-1.0010201549448539e-05,-1.0233046e-05,[0.0006055429811959808]
4324,-9.751369907462503e-06,-1.0062149e-05,[0.000605389435754078]
4325,-9.843194675340783e-06,-1.00202515e-05,[0.000605235879910655]
4326,-9.912638870446244e-06,-1.0114776e-05,[0.0006050823136808668]
4327,-9.811793279368431e-06,-9.959877e-06,[0.0006049287370798701]
4328,-9.437608514417662e-06,-1.001054e-05,[0.0006047751501228223]
4329,-9.717611010273686e-06,-9.84237e-06,[0.0006046215528248817]
4330,-9.86311206361279e-06,-1.00915295e-05,[0.0006044679452012078]
4331,-1.0121450759470463e-05,-9.784314e-06,[0.0006043143272669611]
4332,-9.775699618330691e-06,-1.0076944e-05,[0.0006041606990373032]
4333,-9.73741935013095e-06,-9.873173e-06,[0.0006040070605273962]
4334,-9.74980830505956e-06,-9.983353e-06,[0.000603853411752404]
4335,-9.954895722330548e-06,-1.022202e-05,[0.0006036997527274909]
4336,-9.89169666354428e-06,-1.0376854e-05,[0.0006035460834678227]
4337,-9.633577792556026e-06,-9.415294e-06,[0.0006033924039885656]
4338,-9.710225276648998e-06,-9.932603e-06,[0.0006032387143048872]
4339,-9.778525054571219e-06,-9.514592e-06,[0.0006030850144319566]
4340,-9.756648705661063e-06,-9.647502e-06,[0.0006029313043849426]
4341,-9.814185614231973e-06,-9.884228e-06,[0.0006027775841790163]
4342,-9.815008706937078e-06,-1.0025193e-05,[0.0006026238538293491]
4343,-9.754372695169877e-06,-1.0065341e-05,[0.0006024701133511136]
4344,-9.935209527611733e-06,-9.904063e-06,[0.0006023163627594831]
4345,-9.904838589136488e-06,-1.0295982e-05,[0.0006021626020696327]
4346,-9.906760988087627e-06,-9.8855635e-06,[0.0006020088312967377]
4347,-9.67322985161445e-06,-9.78376e-06,[0.0006018550504559748]
4348,-9.691730156191625e-06,-1.0213356e-05,[0.0006017012595625213]
4349,-9.711152779345867e-06,-1.02097565e-05,[0.0006015474586315557]
4350,-9.779673109733267e-06,-1.0072164e-05,[0.0006013936476782579]
4351,-9.751318793860264e-06,-1.0189918e-05,[0.0006012398267178083]
4352,-1.009755942504853e-05,-9.931336e-06,[0.0006010859957653883]
4353,-9.6936509180523e-06,-9.85299e-06,[0.0006009321548361806]
4354,-9.906150444294326e-06,-1.0275231e-05,[0.0006007783039453687]
4355,-9.964514265448089e-06,-9.9635245e-06,[0.0006006244431081368]
4356,-1.0019676756201079e-05,-9.775646e-06,[0.0006004705723396705]
4357,-9.927757037075936e-06,-1.0209108e-05,[0.0006003166916551564]
4358,-9.827018038777169e-06,-9.9745885e-06,[0.0006001628010697817]
4359,-9.694187519926345e-06,-9.838723e-06,[0.0006000089005987348]
4360,-9.752187634148867e-06,-9.938754e-06,[0.0005998549902572052]
4361,-9.84644584605121e-06,-9.9286735e-06,[0.0005997010700603832]
4362,-9.877504271571525e-06,-9.778006e-06,[0.00059954714002346]
4363,-9.692421008367091e-06,-9.464499e-06,[0.0005993932001616279]
4364,-9.871322890830925e-06,-9.912793e-06,[0.0005992392504900804]
4365,-9.847606997936964e-06,-9.910409e-06,[0.0005990852910240114]
4366,-9.872008740785532e-06,-1.0132758e-05,[0.0005989313217786162]
4367,-9.720410162117332e-06,-9.842168e-06,[0.0005987773427690911]
4368,-9.755880455486476e-06,-9.911428e-06,[0.000598623354010633]
4369,-9.778104595170588e-06,-1.0014438e-05,[0.0005984693555184402]
4370,-9.836446133704158e-06,-1.0049741e-05,[0.0005983153473077118]
4371,-9.741134635987692e-06,-9.557566e-06,[0.0005981613293936474]
4372,-9.7348031886213e-06,-1.0036237e-05,[0.0005980073017914482]
4373,-9.990176204155432e-06,-1.0501672e-05,[0.0005978532645163162]
4374,-9.852313269220758e-06,-9.918594e-06,[0.000597699217583454]
4375,-9.911996494338382e-06,-9.950116e-06,[0.0005975451610080658]
4376,-9.753146878210828e-06,-1.0182213e-05,[0.0005973910948053561]
4377,-9.96271473923116e-06,-9.8680675e-06,[0.0005972370189905309]
4378,-9.6466868853895e-06,-9.762001e-06,[0.0005970829335787963]
4379,-9.802477779885522e-06,-1.0048244e-05,[0.0005969288385853605]
4380,-9.900999157252954e-06,-1.0096769e-05,[0.0005967747340254319]
4381,-9.774597856448963e-06,-9.788309e-06,[0.0005966206199142199]
4382,-9.92429168036324e-06,-1.0066458e-05,[0.0005964664962669349]
4383,-9.996402422984828e-06,-9.986191e-06,[0.0005963123630987886]
4384,-9.752480855240719e-06,-9.942948e-06,[0.0005961582204249931]
4385,-9.867265907814726e-06,-1.03078455e-05,[0.0005960040682607616]
4386,-9.854789641394746e-06,-1.0012827e-05,[0.0005958499066213086]
4387,-9.907058301905636e-06,-1.00323405e-05,[0.000595695735521849]
4388,-9.877576394501375e-06,-1.0321239e-05,[0.000595541554977599]
4389,-9.864593266684096e-06,-1.0084823e-05,[0.0005953873650037755]
4390,-9.82893207037705e-06,-9.715519e-06,[0.0005952331656155966]
4391,-9.91116430668626e-06,-1.0293835e-05,[0.0005950789568282811]
4392,-1.00110952189425e-05,-1.0352347e-05,[0.0005949247386570487]
4393,-1.000797665255959e-05,-1.04577275e-05,[0.0005947705111171201]
4394,-1.0064140678878174e-05,-1.019301e-05,[0.0005946162742237172]
4395,-9.830680028244387e-06,-1.0184359e-05,[0.0005944620279920623]
4396,-9.774982936505694e-06,-9.602944e-06,[0.000594307772437379]
4397,-9.939714254869614e-06,-1.00677935e-05,[0.0005941535075748918]
4398,-1.004245359581546e-05,-1.0094227e-05,[0.0005939992334198259]
4399,-1.00553959782701e-05,-1.00587695e-05,[0.0005938449499874076]
4400,-1.0077096703753341e-05,-1.003056e-05,[0.0005936906572928641]
4401,-9.898132339003496e-06,-9.484139e-06,[0.0005935363553514234]
4402,-9.733260503708152e-06,-9.991222e-06,[0.0005933820441783146]
4403,-9.887641590466956e-06,-1.0024841e-05,[0.0005932277237887673]
4404,-9.884807604976232e-06,-9.866793e-06,[0.0005930733941980127]
4405,-1.0054589074570685e-05,-1.0466661e-05,[0.0005929190554212823]
4406,-9.952083019015845e-06,-9.763716e-06,[0.0005927647074738089]
4407,-1.0009434663516004e-05,-9.948967e-06,[0.0005926103503708259]
4408,-9.878407126961974e-06,-1.055621e-05,[0.0005924559841275679]
4409,-9.978700654755812e-06,-9.831023e-06,[0.0005923016087592699]
4410,-9.995438904297772e-06,-1.0033341e-05,[0.0005921472242811683]
4411,-9.814999157242709e-06,-1.024342e-05,[0.0005919928307085003]
4412,-9.670330291555728e-06,-1.0047916e-05,[0.0005918384280565039]
4413,-9.90286871456192e-06,-9.952223e-06,[0.0005916840163404183]
4414,-9.865033371170285e-06,-9.8624805e-06,[0.0005915295955754827]
4415,-9.672535270510707e-06,-9.569305e-06,[0.0005913751657769385]
4416,-9.596440759196411e-06,-1.0153239e-05,[0.0005912207269600268]
4417,-9.826257701206486e-06,-9.761121e-06,[0.0005910662791399903]
4418,-9.88389892881969e-06,-1.0071808e-05,[0.0005909118223320724]
4419,-1.005587846520939e-05,-9.848537e-06,[0.0005907573565515174]
4420,-9.656647307565436e-06,-1.0133216e-05,[0.0005906028818135704]
4421,-9.881636015052208e-06,-1.008532e-05,[0.0005904483981334774]
4422,-9.742274050950072e-06,-1.0242711e-05,[0.0005902939055264855]
4423,-9.713958570500836e-06,-9.740294e-06,[0.0005901394040078423]
4424,-9.855260577751323e-06,-9.868785e-06,[0.0005899848935927968]
4425,-9.9508288258221e-06,-1.0160932e-05,[0.000589830374296598]
4426,-9.903063255478627e-06,-1.0151296e-05,[0.0005896758461344969]
4427,-9.886244697554503e-06,-1.023359e-05,[0.0005895213091217444]
4428,-9.827873509493656e-06,-1.0020287e-05,[0.0005893667632735931]
4429,-9.8053503279516e-06,-9.98018e-06,[0.0005892122086052958]
4430,-9.805197987589053e-06,-1.0329166e-05,[0.0005890576451321066]
4431,-9.766250877873972e-06,-9.864109e-06,[0.0005889030728692804]
4432,-9.855581083684228e-06,-9.822766e-06,[0.0005887484918320724]
4433,-1.0002283761423315e-05,-1.0028717e-05,[0.0005885939020357394]
4434,-9.952062282536644e-06,-9.891087e-06,[0.0005884393034955389]
4435,-9.750325807544868e-06,-1.003363e-05,[0.000588284696226729]
4436,-9.686774410511134e-06,-9.857481e-06,[0.000588130080244569]
4437,-9.791882348508807e-06,-9.863663e-06,[0.0005879754555643187]
4438,-9.665462312113959e-06,-9.925985e-06,[0.0005878208222012392]
4439,-9.579395464243134e-06,-9.611127e-06,[0.000587666180170592]
4440,-9.895869425236015e-06,-1.01398e-05,[0.0005875115294876396]
4441,-9.877458433038555e-06,-9.989294e-06,[0.0005873568701676455]
4442,-9.610097822587705e-06,-9.978602e-06,[0.000587202202225874]
4443,-9.833170315687311e-06,-9.823651e-06,[0.0005870475256775902]
4444,-9.651061463955558e-06,-1.0079797e-05,[0.0005868928405380599]
4445,-9.963360207621008e-06,-1.0339544e-05,[0.0005867381468225504]
4446,-9.959629460354336e-06,-1.0088284e-05,[0.0005865834445463289]
4447,-9.90427015494788e-06,-1.0176841e-05,[0.000586428733724664]
4448,-9.912317545968108e-06,-1.0424319e-05,[0.0005862740143728249]
4449,-9.81706125458004e-06,-1.0035055e-05,[0.0005861192865060821]
4450,-9.86948407444288e-06,-9.94064e-06,[0.0005859645501397063]
4451,-9.901421526592457e-06,-9.901233e-06,[0.0005858098052889696]
4452,-9.916074941429542e-06,-1.0027991e-05,[0.0005856550519691447]
4453,-9.918114301399328e-06,-1.0328403e-05,[0.0005855002901955052]
4454,-1.0008991102949949e-05,-1.0533859e-05,[0.0005853455199833254]
4455,-9.815592147788265e-06,-1.0192846e-05,[0.0005851907413478803]
4456,-9.936185324477265e-06,-1.0086742e-05,[0.0005850359543044461]
4457,-1.0190391913056374e-05,-1.0202565e-05,[0.0005848811588682999]
4458,-9.948965907824458e-06,-1.0208352e-05,[0.000584726355054719]
4459,-9.83322561296518e-06,-9.60536e-06,[0.0005845715428789821]
4460,-9.97350307443412e-06,-1.017818e-05,[0.0005844167223563684]
4461,-1.0086255315400194e-05,-1.0416702e-05,[0.0005842618935021585]
4462,-9.872077407635516e-06,-9.821205e-06,[0.0005841070563316331]
4463,-9.838349797064438e-06,-9.863342e-06,[0.0005839522108600741]
4464,-9.825935649132589e-06,-1.0095768e-05,[0.0005837973571027637]
4465,-9.73436272033723e-06,-9.550524e-06,[0.000583642495074986]
4466,-9.585900534148095e-06,-1.00646785e-05,[0.000583487624792025]
4467,-9.731718637340237e-06,-9.967773e-06,[0.0005833327462691657]
4468,-9.704476633487502e-06,-1.0110198e-05,[0.0005831778595216942]
4469,-9.957642396329902e-06,-1.0208071e-05,[0.000583022964564897]
4470,-9.908568972605281e-06,-1.0308979e-05,[0.0005828680614140617]
4471,-9.934723584592575e-06,-1.0200538e-05,[0.0005827131500844766]
4472,-9.83881736829062e-06,-9.911929e-06,[0.0005825582305914308]
4473,-9.773604142537807e-06,-1.0204583e-05,[0.0005824033029502144]
4474,-9.851383401837665e-06,-1.0288162e-05,[0.000582248367176118]
4475,-9.94076926872367e-06,-1.006929e-05,[0.0005820934232844332]
4476,-9.874001443677117e-06,-1.0002865e-05,[0.0005819384712904524]
4477,-9.9372544354992e-06,-1.0170607e-05,[0.0005817835112094686]
4478,-9.586793385096826e-06,-9.8607825e-06,[0.000581628543056776]
4479,-9.625047550798626e-06,-9.945253e-06,[0.0005814735668476693]
4480,-9.903786576614948e-06,-1.0158528e-05,[0.0005813185825974436]
4481,-9.949388004315552e-06,-9.907767e-06,[0.0005811635903213956]
4482,-9.833901003730716e-06,-1.0465025e-05,[0.0005810085900348225]
4483,-1.0034688602900133e-05,-1.0231155e-05,[0.0005808535817530219]
4484,-9.868964843917638e-06,-1.0112717e-05,[0.000580698565491293]
4485,-9.886871521302964e-06,-9.736579e-06,[0.000580543541264935]
4486,-9.920910270011517e-06,-9.857429e-06,[0.000580388509089248]
4487,-9.655442954681349e-06,-9.5965215e-06,[0.0005802334689795333]
4488,-9.631684133637463e-06,-9.861156e-06,[0.0005800784209510926]
4489,-9.71998842942412e-06,-1.0070294e-05,[0.0005799233650192287]
4490,-9.875803152681329e-06,-1.0149082e-05,[0.0005797683011992449]
4491,-9.802313979889731e-06,-9.903337e-06,[0.0005796132295064455]
4492,-9.796863469091478e-06,-1.0497938e-05,[0.0005794581499561353]
4493,-9.831002353166696e-06,-1.004051e-05,[0.0005793030625636201]
4494,-1.0020100944529986e-05,-1.0413243e-05,[0.0005791479673442062]
4495,-9.892119123833254e-06,-1.0428884e-05,[0.0005789928643132012]
4496,-1.0002911676565417e-05,-1.0312704e-05,[0.0005788377534859131]
4497,-9.962821150111267e-06,-1.038093e-05,[0.0005786826348776506]
4498,-9.889359535009135e-06,-1.0467982e-05,[0.0005785275085037234]
4499,-1.004787582132849e-05,-1.0509175e-05,[0.0005783723743794419]
4500,-9.942674205376534e-06,-1.0284445e-05,[0.0005782172325201171]
4501,-9.686215616966364e-06,-9.455397e-06,[0.0005780620829410611]
4502,-9.715095984574873e-06,-9.932589e-06,[0.0005779069256575862]
4503,-9.928572490025545e-06,-1.0346137e-05,[0.000577751760685006]
4504,-1.0013953396992292e-05,-9.971417e-06,[0.0005775965880386347]
4505,-9.831188526732148e-06,-9.697245e-06,[0.0005774414077337872]
4506,-9.930353007803205e-06,-1.0131352e-05,[0.0005772862197857793]
4507,-9.915080590872094e-06,-1.0038127e-05,[0.0005771310242099272]
4508,-9.956789199350169e-06,-1.0406916e-05,[0.0005769758210215482]
4509,-9.976708133763168e-06,-1.0323457e-05,[0.0005768206102359603]
4510,-1.0200536598858889e-05,-1.0368709e-05,[0.0005766653918684821]
4511,-9.963683532987489e-06,-9.765216e-06,[0.000576510165934433]
4512,-9.792019136511954e-06,-9.839642e-06,[0.0005763549324491333]
4513,-9.614056762075051e-06,-9.952678e-06,[0.0005761996914279039]
4514,-9.961149498849408e-06,-1.005076e-05,[0.0005760444428860664]
4515,-9.982930441765347e-06,-1.0056619e-05,[0.0005758891868389435]
4516,-1.0017000477091642e-05,-1.0051947e-05,[0.0005757339233018581]
4517,-9.783035602595192e-06,-9.823708e-06,[0.000575578652290134]
4518,-9.70191604210413e-06,-1.0162485e-05,[0.0005754233738190959]
4519,-9.996429525926942e-06,-1.0228647e-05,[0.0005752680879040694]
4520,-9.942724409484071e-06,-1.0209646e-05,[0.0005751127945603804]
4521,-9.981040602724533e-06,-1.0138797e-05,[0.0005749574938033557]
4522,-9.694413711258676e-06,-9.907903e-06,[0.000574802185648323]
4523,-9.658257658884395e-06,-9.493008e-06,[0.0005746468701106107]
4524,-9.762562331161462e-06,-1.0161756e-05,[0.0005744915472055475]
4525,-9.776841488928767e-06,-1.0424306e-05,[0.0005743362169484634]
4526,-9.916876479110215e-06,-1.0209326e-05,[0.0005741808793546888]
4527,-9.975675038731423e-06,-1.03611865e-05,[0.0005740255344395548]
