,train,val,lr
74,-1.036418598232558e-05,-9.610784e-06,[0.0009998648912009833]
75,-9.827460780797992e-06,-5.301985e-06,[0.0009998612151090002]
76,-1.0281315189786255e-05,-9.9224835e-06,[0.0009998574896826929]
77,-1.0522748652874725e-05,-1.0885786e-05,[0.0009998537149224292]
78,-1.1322517093503847e-05,-1.6751412e-06,[0.0009998498908285818]
79,-1.087693017325364e-05,-9.976169e-06,[0.000999846017401528]
80,-1.0336515970266191e-05,-1.0470497e-05,[0.00099984209464165]
81,-1.064000507540186e-05,-7.2349517e-06,[0.000999838122549335]
82,-1.0838025264092722e-05,-9.811737e-06,[0.000999834101124975]
83,-1.0928350093308836e-05,7.939304e-06,[0.000999830030368967]
84,-1.0133828254765831e-05,-2.7743906e-06,[0.0009998259102817128]
85,-1.0546415796852671e-05,-9.166911e-06,[0.000999821740863619]
86,-1.048079429892823e-05,-7.690166e-06,[0.000999817522115097]
87,-1.0381440552009735e-05,-6.065381e-06,[0.0009998132540365633]
88,-1.0978113095916342e-05,-2.5942593e-06,[0.0009998089366284391]
89,-1.0655018377292435e-05,-6.7616274e-06,[0.0009998045698911505]
90,-1.0734721126937074e-05,-1.1457526e-05,[0.0009998001538251283]
91,-1.0588220538920723e-05,-3.943944e-06,[0.0009997956884308086]
92,-1.0496023242012597e-05,-8.184464e-06,[0.0009997911737086322]
93,-1.0804514931805898e-05,4.398392e-06,[0.0009997866096590443]
94,-1.0488536372577072e-05,-1.0563935e-05,[0.0009997819962824957]
95,-1.1122861451440258e-05,-9.723017e-06,[0.0009997773335794417]
96,-1.1018297482223715e-05,-4.939006e-06,[0.0009997726215503423]
97,-1.0340391690988327e-05,-9.262303e-06,[0.0009997678601956627]
98,-1.0678334092517616e-05,-1.005212e-05,[0.0009997630495158728]
99,-1.1394781722628977e-05,-7.7110635e-06,[0.0009997581895114472]
100,-1.1403430471546017e-05,-6.701738e-06,[0.000999753280182866]
101,-1.1011895549017935e-05,-7.6286583e-06,[0.0009997483215306133]
102,-1.0572064820735249e-05,-9.970443e-06,[0.0009997433135551788]
103,-1.0662088061508258e-05,3.9973106e-06,[0.0009997382562570564]
104,-1.0885875144595048e-05,1.2439754e-06,[0.0009997331496367455]
105,-1.1043029189750087e-05,-7.1032678e-06,[0.0009997279936947501]
106,-1.0629788539517903e-05,-6.7180604e-06,[0.0009997227884315791]
107,-1.0642330562404822e-05,-1.1309427e-05,[0.0009997175338477462]
108,-1.097774302252219e-05,3.3326614e-06,[0.00099971222994377]
109,-1.1283201456535607e-05,-7.336588e-06,[0.000999706876720174]
110,-1.161269065050874e-05,-7.874148e-06,[0.0009997014741774865]
111,-1.1485852064652136e-05,-1.06247135e-05,[0.0009996960223162407]
112,-1.1454307514213725e-05,-3.950862e-06,[0.0009996905211369748]
113,-1.1583123978198273e-05,-9.865109e-06,[0.0009996849706402316]
114,-1.116618441301398e-05,-4.4994135e-06,[0.000999679370826559]
115,-1.0450148238305701e-05,-9.5013165e-06,[0.0009996737216965096]
116,-1.0844943517440697e-05,-5.755432e-06,[0.0009996680232506408]
117,-1.1079750129283638e-05,-6.7370743e-06,[0.0009996622754895152]
118,-1.0862678300327388e-05,-1.1411928e-05,[0.0009996564784137002]
119,-1.1216727398277725e-05,-8.163048e-06,[0.0009996506320237679]
120,-1.1056463972636265e-05,-4.1877297e-06,[0.000999644736320295]
121,-1.0879579713218846e-05,-1.0778278e-05,[0.0009996387913038638]
122,-1.1228644780203467e-05,1.7600419e-06,[0.0009996327969750607]
123,-1.1180014826095431e-05,-2.3336972e-06,[0.0009996267533344775]
124,-1.0753589685918996e-05,-4.4599193e-07,[0.0009996206603827106]
125,-1.1147596524097025e-05,-2.924808e-06,[0.0009996145181203617]
126,-1.124639602494426e-05,-2.806142e-06,[0.0009996083265480368]
127,-1.1325249579385854e-05,1.4936772e-05,[0.0009996020856663467]
128,-1.1066047045460437e-05,-4.780941e-06,[0.0009995957954759076]
129,-1.1075317161157727e-05,-1.1282621e-05,[0.0009995894559773405]
130,-1.1334868395351804e-05,-3.4587722e-06,[0.0009995830671712706]
131,-1.098596567317145e-05,-8.900264e-06,[0.0009995766290583287]
132,-1.1421742328820983e-05,-1.0668117e-05,[0.0009995701416391503]
133,-1.1301755239401246e-05,-5.530173e-06,[0.0009995636049143757]
134,-1.1272566553088836e-05,-1.1641126e-05,[0.0009995570188846498]
135,-1.106661320591229e-05,-6.764056e-07,[0.000999550383550623]
136,-1.1223875662835781e-05,1.0966881e-05,[0.00099954369891295]
137,-1.118988475354854e-05,-8.263323e-06,[0.0009995369649722903]
138,-1.1259755774517544e-05,3.0173028e-06,[0.000999530181729309]
139,-1.1299531615804881e-05,-1.5591837e-07,[0.0009995233491846749]
140,-1.0920777367573464e-05,-7.209666e-06,[0.0009995164673390628]
141,-1.1365107002347941e-05,-5.2309997e-06,[0.0009995095361931521]
142,-1.1168399214511738e-05,1.2565737e-06,[0.0009995025557476265]
143,-1.1288217774563235e-05,-4.4990998e-06,[0.000999495526003175]
144,-1.1366247508703965e-05,-8.057985e-06,[0.0009994884469604916]
145,-1.1277384055574658e-05,-1.249835e-06,[0.000999481318620275]
146,-1.1770534092647722e-05,9.728037e-06,[0.0009994741409832283]
147,-1.1865516353282145e-05,-2.277121e-06,[0.0009994669140500605]
148,-1.0665328409231733e-05,4.1301968e-07,[0.0009994596378214845]
149,-1.0979875514749438e-05,-5.6359145e-06,[0.0009994523122982184]
150,-1.1145332155138022e-05,-2.8861977e-09,[0.0009994449374809856]
151,-1.1799818094004876e-05,-1.0557109e-05,[0.0009994375133705134]
152,-1.1080533113272395e-05,1.2501368e-05,[0.0009994300399675346]
153,-1.0952637967420743e-05,-7.843993e-06,[0.0009994225172727873]
154,-1.1432985229475889e-05,-1.9222428e-07,[0.0009994149452870135]
155,-1.1820602776424493e-05,1.4709547e-05,[0.0009994073240109608]
156,-1.1340361743350513e-05,-4.7151675e-06,[0.0009993996534453813]
157,-1.1043008453270885e-05,2.641048e-06,[0.000999391933591032]
158,-1.1610363890213193e-05,-6.7323213e-06,[0.0009993841644486748]
159,-1.188535561595927e-05,-1.0593652e-05,[0.0009993763460190764]
160,-1.1761434507207014e-05,-6.414531e-06,[0.0009993684783030088]
161,-1.1690021437971154e-05,-1.0185804e-05,[0.0009993605613012482]
162,-1.1049825752706966e-05,5.1668057e-06,[0.0009993525950145762]
163,-1.0770156495709671e-05,1.08878685e-05,[0.0009993445794437789]
164,-1.1241085121582729e-05,8.35797e-06,[0.0009993365145896473]
165,-1.1755936884583208e-05,-1.0872685e-05,[0.0009993284004529775]
166,-1.1326608637318714e-05,-4.883165e-06,[0.0009993202370345705]
167,-1.1409483522584197e-05,5.209326e-06,[0.0009993120243352316]
168,-1.143488907473511e-05,-7.935734e-06,[0.0009993037623557716]
169,-1.1541738058440387e-05,-1.2069203e-05,[0.000999295451097006]
170,-1.165979938377859e-05,-2.0283926e-06,[0.000999287090559755]
171,-1.158675931947073e-05,-1.1217252e-05,[0.0009992786807448437]
172,-1.1700947743520373e-05,-1.15845e-05,[0.0009992702216531021]
173,-1.1422871102695353e-05,-6.4765936e-06,[0.0009992617132853652]
174,-1.1708097554219421e-05,4.8514363e-07,[0.0009992531556424727]
175,-1.1288718269497622e-05,-9.724351e-06,[0.0009992445487252693]
176,-1.1681610430969158e-05,-1.0131091e-05,[0.0009992358925346042]
177,-1.142182300100103e-05,-1.1792928e-05,[0.0009992271870713318]
178,-1.1720032853190787e-05,-7.2847274e-06,[0.0009992184323363116]
179,-1.1859514870593557e-05,-1.1803371e-05,[0.0009992096283304073]
180,-1.188297019325546e-05,-1.14750455e-05,[0.000999200775054488]
181,-1.1989640552201308e-05,-3.8728285e-06,[0.0009991918725094273]
182,-1.178314296339522e-05,1.49498455e-05,[0.0009991829206961041]
183,-1.179248920379905e-05,-1.0693292e-05,[0.0009991739196154017]
184,-1.1678834289341466e-05,-1.1061982e-05,[0.0009991648692682087]
185,-1.1520913903950714e-05,-6.1751302e-06,[0.000999155769655418]
186,-1.134395615736139e-05,-1.0157765e-05,[0.0009991466207779282]
187,-1.1390405416022985e-05,-1.0836223e-05,[0.0009991374226366416]
188,-1.2362280085653764e-05,-4.5045854e-06,[0.0009991281752324667]
189,-1.1514569541759556e-05,-8.369143e-06,[0.0009991188785663156]
190,-1.1223195087950444e-05,1.2442258e-05,[0.0009991095326391064]
191,-1.1432985866122181e-05,-8.257066e-06,[0.000999100137451761]
192,-1.1161371094203788e-05,-6.570746e-06,[0.0009990906930052068]
193,-1.1036396790586877e-05,-1.0056097e-05,[0.000999081199300376]
194,-1.177783815364819e-05,-3.6747856e-06,[0.0009990716563382058]
195,-1.1454629566287622e-05,-1.0680385e-05,[0.0009990620641196378]
196,-1.2036030602757819e-05,-1.1775214e-05,[0.0009990524226456186]
197,-1.2267979036550969e-05,-8.375982e-06,[0.0009990427319171002]
198,-1.1864289808727335e-05,2.5159256e-06,[0.0009990329919350386]
199,-1.0859996154977126e-05,1.4794928e-05,[0.0009990232027003952]
200,-1.1579385227378224e-05,-8.691735e-06,[0.0009990133642141363]
201,-1.2149416761531029e-05,4.4680888e-07,[0.0009990034764772327]
202,-1.2061572579114e-05,-4.9332057e-06,[0.0009989935394906606]
203,-1.1964987879764522e-05,-7.784828e-06,[0.0009989835532554004]
204,-1.1875817472173367e-05,-1.4434589e-06,[0.000998973517772438]
205,-1.1845081826322711e-05,-1.0993587e-05,[0.0009989634330427638]
206,-1.176744990516454e-05,1.2828932e-05,[0.0009989532990673732]
207,-1.1379888564988506e-05,-3.7881634e-06,[0.000998943115847266]
208,-1.1523973080329597e-05,3.1289703e-06,[0.0009989328833834475]
209,-1.1182562320755097e-05,1.4035618e-05,[0.0009989226016769276]
210,-1.1299868401692947e-05,-1.1991344e-05,[0.0009989122707287211]
211,-1.1766958414227701e-05,-8.713649e-06,[0.0009989018905398475]
212,-1.1952137629123172e-05,-1.1185953e-06,[0.0009988914611113314]
213,-1.1808029557869305e-05,2.7619999e-05,[0.0009988809824442021]
214,-1.1682682452374137e-05,-1.0532881e-05,[0.000998870454539494]
215,-1.1932013694604394e-05,-8.73082e-06,[0.0009988598773982458]
216,-1.1620593795669265e-05,1.9015737e-06,[0.0009988492510215015]
217,-1.187137631859514e-05,2.5427078e-05,[0.0009988385754103103]
218,-1.1594272473303136e-05,-6.8126246e-06,[0.0009988278505657251]
219,-1.2066602357663214e-05,7.859698e-06,[0.000998817076488805]
220,-1.1293698389636119e-05,-1.0873979e-05,[0.000998806253180613]
221,-1.1673989229166182e-05,-6.1965934e-06,[0.0009987953806422176]
222,-1.2278387021069648e-05,-5.792573e-06,[0.0009987844588746919]
223,-1.1652107332338346e-05,-3.2070159e-06,[0.0009987734878791135]
224,-1.1652198281808523e-05,-6.90382e-06,[0.0009987624676565656]
225,-1.1861573784699431e-05,-3.249231e-06,[0.0009987513982081355]
226,-1.1692758289427729e-05,-4.8074135e-06,[0.0009987402795349157]
