,train,val,lr
1433,-5.808610922031221e-06,-5.861791e-06,[0.0009501821718798545]
1434,-5.817602959723444e-06,-5.49973e-06,[0.0009501137985341842]
1435,-5.789488886875915e-06,-5.2472687e-06,[0.0009500453807640629]
1436,-5.82363845751388e-06,-5.8215023e-06,[0.0009499769185762436]
1437,-5.8752932545758085e-06,-5.8033593e-06,[0.0009499084119774826]
1438,-5.8091771279578095e-06,-5.797159e-06,[0.0009498398609745415]
1439,-5.802948408017983e-06,-5.6685e-06,[0.0009497712655741862]
1440,-5.7618159189587456e-06,-4.8695197e-06,[0.0009497026257831866]
1441,-5.876944896954228e-06,-5.5063842e-06,[0.0009496339416083172]
1442,-5.850095203641104e-06,-5.3950116e-06,[0.0009495652130563569]
1443,-5.799437985842815e-06,-5.500738e-06,[0.000949496440134089]
1444,-5.657984638673952e-06,-5.5140845e-06,[0.0009494276228483009]
1445,-5.775463068857789e-06,-5.298838e-06,[0.0009493587612057848]
1446,-5.761876036558533e-06,-5.2732476e-06,[0.0009492898552133369]
1447,-5.714795679523377e-06,-6.209206e-06,[0.000949220904877758]
1448,-5.782603511761408e-06,-6.1033525e-06,[0.0009491519102058534]
1449,-5.81565109314397e-06,-5.3592507e-06,[0.0009490828712044322]
1450,-5.803152816952206e-06,-5.892027e-06,[0.0009490137878803087]
1451,-5.838680954184383e-06,-5.8745727e-06,[0.0009489446602403012]
1452,-5.79672482672322e-06,-5.679563e-06,[0.000948875488291232]
1453,-5.67215238334029e-06,-4.8155284e-06,[0.0009488062720399281]
1454,-5.818399677082197e-06,-5.743623e-06,[0.0009487370114932211]
1455,-5.820761725772172e-06,-5.5625906e-06,[0.0009486677066579467]
1456,-5.782613015981042e-06,-5.4696557e-06,[0.0009485983575409448]
1457,-5.813148936795187e-06,-5.1940215e-06,[0.0009485289641490601]
1458,-5.738524032494752e-06,-4.1913413e-06,[0.0009484595264891413]
1459,-5.784059339930536e-06,-5.334078e-06,[0.0009483900445680418]
1460,-5.853134234712343e-06,-4.672567e-06,[0.0009483205183926191]
1461,-5.930703173362417e-06,-5.776261e-06,[0.0009482509479697349]
1462,-5.6646660596015865e-06,-5.4649972e-06,[0.0009481813333062561]
1463,-5.850181196365156e-06,-5.6805507e-06,[0.000948111674409053]
1464,-5.771680298494175e-06,-5.4138613e-06,[0.0009480419712850005]
1465,-5.83167675358709e-06,-5.7084258e-06,[0.0009479722239409784]
1466,-5.731981673307018e-06,-5.657701e-06,[0.0009479024323838703]
1467,-5.733448006139952e-06,-5.7017382e-06,[0.0009478325966205644]
1468,-5.853298580404953e-06,-5.4956536e-06,[0.0009477627166579532]
1469,-5.737618312195991e-06,-5.46135e-06,[0.0009476927925029335]
1470,-5.794866501673823e-06,-5.610253e-06,[0.0009476228241624068]
1471,-5.860167993887444e-06,-5.2032274e-06,[0.0009475528116432784]
1472,-5.8282371355744544e-06,-5.423337e-06,[0.0009474827549524583]
1473,-5.806358831250691e-06,-5.663205e-06,[0.0009474126540968611]
1474,-5.9484344092197715e-06,-5.711918e-06,[0.0009473425090834051]
1475,-5.801334873467568e-06,-5.8647092e-06,[0.0009472723199190135]
1476,-5.81339641030354e-06,-5.5823866e-06,[0.0009472020866106137]
1477,-5.814319956698455e-06,-5.0350336e-06,[0.0009471318091651376]
1478,-5.725472647100105e-06,-5.0598073e-06,[0.000947061487589521]
1479,-5.878200363440556e-06,-5.7338866e-06,[0.0009469911218907043]
1480,-5.753116283813142e-06,-4.982092e-06,[0.0009469207120756328]
1481,-5.913867653362104e-06,-5.131518e-06,[0.0009468502581512552]
1482,-5.766371577919926e-06,-5.6165895e-06,[0.0009467797601245254]
1483,-5.914649909755098e-06,-5.314995e-06,[0.0009467092180024011]
1484,-5.875196211491129e-06,-5.1422408e-06,[0.0009466386317918445]
1485,-5.826486540172482e-06,-5.5434816e-06,[0.0009465680014998221]
1486,-5.879140826436924e-06,-5.8604946e-06,[0.0009464973271333051]
1487,-5.814058658870635e-06,-6.0551215e-06,[0.0009464266086992686]
1488,-5.738288291468052e-06,-5.2417904e-06,[0.0009463558462046921]
1489,-5.842628797836369e-06,-4.6940536e-06,[0.0009462850396565598]
1490,-5.894315745536005e-06,-5.489403e-06,[0.0009462141890618599]
1491,-5.823586207043263e-06,-6.1071983e-06,[0.0009461432944275853]
1492,-5.849049830430886e-06,-5.558133e-06,[0.0009460723557607326]
1493,-5.775657064077677e-06,-5.4322227e-06,[0.0009460013730683035]
1494,-5.760259273301926e-06,-5.4093443e-06,[0.0009459303463573034]
1495,-5.795718334411504e-06,-4.92317e-06,[0.0009458592756347427]
1496,-5.816655584567343e-06,-5.456611e-06,[0.0009457881609076359]
1497,-5.674194562743651e-06,-5.510745e-06,[0.0009457170021830014]
1498,-5.792873071186477e-06,-5.8742507e-06,[0.0009456457994678623]
1499,-5.900187579754856e-06,-4.891865e-06,[0.0009455745527692462]
1500,-5.80409127906023e-06,-5.7024545e-06,[0.0009455032620941847]
1501,-5.824831168865785e-06,-5.6142007e-06,[0.0009454319274497141]
1502,-5.975693193249754e-06,-5.997484e-06,[0.0009453605488428747]
1503,-5.728442374675069e-06,-5.488917e-06,[0.0009452891262807112]
1504,-5.767199854744831e-06,-5.8707833e-06,[0.000945217659770273]
1505,-5.784226596006193e-06,-5.0598587e-06,[0.0009451461493186134]
1506,-5.8147662457486146e-06,-5.6197223e-06,[0.0009450745949327902]
1507,-5.771451105829328e-06,-5.577223e-06,[0.0009450029966198656]
1508,-5.884532538402709e-06,-5.6957533e-06,[0.0009449313543869061]
1509,-5.784960012533702e-06,-5.598381e-06,[0.0009448596682409823]
1510,-5.820983551529934e-06,-5.986496e-06,[0.0009447879381891697]
1511,-5.813638244944741e-06,-5.277288e-06,[0.0009447161642385472]
1512,-5.86575247325527e-06,-5.4317798e-06,[0.0009446443463961991]
1513,-5.807023353554541e-06,-5.545629e-06,[0.0009445724846692134]
1514,-5.795542574560386e-06,-5.653832e-06,[0.0009445005790646824]
1515,-5.890070042369189e-06,-6.074909e-06,[0.0009444286295897032]
1516,-5.832598571942072e-06,-4.856256e-06,[0.0009443566362513767]
1517,-5.763946455772384e-06,-5.742934e-06,[0.0009442845990568086]
1518,-5.887594033993082e-06,-5.6207805e-06,[0.0009442125180131083]
1519,-5.781745903732371e-06,-5.69334e-06,[0.0009441403931273901]
1520,-5.73222359889769e-06,-5.6570934e-06,[0.0009440682244067727]
1521,-5.788854332422489e-06,-5.8583055e-06,[0.0009439960118583785]
1522,-5.775172667199513e-06,-5.6722456e-06,[0.0009439237554893349]
1523,-5.7196599300368686e-06,-5.543997e-06,[0.000943851455306773]
1524,-5.730380325985607e-06,-5.3209833e-06,[0.0009437791113178286]
1525,-5.805549017168233e-06,-5.5937135e-06,[0.0009437067235296421]
1526,-5.733649140893249e-06,-5.650425e-06,[0.0009436342919493574]
1527,-5.8451494169275975e-06,-5.8155797e-06,[0.0009435618165841238]
1528,-5.88390207667544e-06,-5.570943e-06,[0.0009434892974410937]
1529,-5.7191620726371186e-06,-4.6133064e-06,[0.0009434167345274248]
1530,-5.889389331059647e-06,-5.7727893e-06,[0.0009433441278502788]
1531,-5.860110422872822e-06,-5.5266214e-06,[0.0009432714774168213]
1532,-5.888924852115451e-06,-5.84253e-06,[0.0009431987832342232]
1533,-5.752739298259257e-06,-6.1048336e-06,[0.0009431260453096588]
1534,-5.767755055785528e-06,-5.9612375e-06,[0.0009430532636503071]
1535,-5.8275122228224065e-06,-4.8994602e-06,[0.0009429804382633513]
1536,-5.851068453921471e-06,-5.54235e-06,[0.0009429075691559793]
1537,-5.824303480039817e-06,-5.5157498e-06,[0.0009428346563353823]
1538,-5.793712307422538e-06,-5.591967e-06,[0.0009427616998087571]
1539,-5.798467418571817e-06,-5.769764e-06,[0.0009426886995833042]
1540,-5.876797285964131e-06,-5.2961104e-06,[0.0009426156556662282]
1541,-5.6814358231349615e-06,-5.7316647e-06,[0.0009425425680647383]
1542,-5.870681252417853e-06,-5.775805e-06,[0.0009424694367860479]
1543,-5.732340378017398e-06,-5.3533836e-06,[0.000942396261837375]
1544,-5.904337876927457e-06,-5.5793394e-06,[0.0009423230432259415]
1545,-5.803948170068907e-06,-5.7863986e-06,[0.0009422497809589736]
1546,-5.84383747082029e-06,-5.610518e-06,[0.0009421764750437024]
1547,-5.872400743101025e-06,-5.822666e-06,[0.0009421031254873627]
1548,-5.680087087966967e-06,-5.938948e-06,[0.0009420297322971937]
1549,-5.874115367987543e-06,-5.7018106e-06,[0.0009419562954804392]
1550,-5.731073906645179e-06,-5.635625e-06,[0.0009418828150443472]
1551,-5.735661761718802e-06,-5.3794406e-06,[0.0009418092909961697]
1552,-5.796579489469877e-06,-4.5090096e-06,[0.0009417357233431633]
1553,-5.836922719026916e-06,-5.143444e-06,[0.0009416621120925889]
1554,-5.70338111174351e-06,-5.318518e-06,[0.0009415884572517116]
1555,-5.730265638703713e-06,-5.0636672e-06,[0.0009415147588278009]
1556,-5.714137660106644e-06,-5.7847114e-06,[0.0009414410168281304]
1557,-5.747851628257195e-06,-4.57157e-06,[0.0009413672312599782]
1558,-5.774142846348696e-06,-5.658008e-06,[0.0009412934021306267]
1559,-5.780770788987866e-06,-5.6568474e-06,[0.0009412195294473626]
1560,-5.8046155572810674e-06,-5.30353e-06,[0.0009411456132174769]
1561,-5.774195096819313e-06,-4.231844e-06,[0.0009410716534482645]
1562,-5.842939162903349e-06,-5.5022597e-06,[0.000940997650147025]
1563,-5.836564741912298e-06,-5.4289994e-06,[0.0009409236033210627]
1564,-5.786631072624005e-06,-5.890708e-06,[0.0009408495129776852]
1565,-5.775616955361329e-06,-5.223855e-06,[0.0009407753791242052]
1566,-5.742896655647201e-06,-5.462481e-06,[0.0009407012017679393]
1567,-5.7277699852420484e-06,-5.696793e-06,[0.0009406269809162087]
1568,-5.845510168001056e-06,-5.17684e-06,[0.0009405527165763384]
1569,-5.903772535020835e-06,-6.0207017e-06,[0.0009404784087556582]
1570,-5.740828464695369e-06,-5.286711e-06,[0.0009404040574615019]
1571,-5.78188360123022e-06,-5.4140373e-06,[0.0009403296627012078]
1572,-5.72866588299803e-06,-5.2584314e-06,[0.0009402552244821181]
1573,-5.8084428928850684e-06,-5.5591145e-06,[0.0009401807428115798]
1574,-5.759113400927163e-06,-5.498713e-06,[0.0009401062176969441]
1575,-5.7541612022760095e-06,-5.147569e-06,[0.0009400316491455661]
1576,-5.848450018675066e-06,-6.165943e-06,[0.0009399570371648052]
1577,-5.829550354974345e-06,-5.587463e-06,[0.0009398823817620257]
1578,-5.900067299080547e-06,-5.2783394e-06,[0.0009398076829445957]
1579,-5.878536467207596e-06,-5.4904012e-06,[0.0009397329407198877]
1580,-5.869285723747453e-06,-5.3130384e-06,[0.0009396581550952782]
1581,-5.779670073025045e-06,-5.3127474e-06,[0.0009395833260781487]
1582,-5.803601334264386e-06,-5.746486e-06,[0.000939508453675884]
1583,-5.7732894219952865e-06,-5.8068667e-06,[0.000939433537895874]
1584,-5.726759354729438e-06,-5.292549e-06,[0.0009393585787455126]
1585,-5.7788498907029865e-06,-5.561525e-06,[0.000939283576232198]
1586,-5.785543180536479e-06,-5.5508963e-06,[0.0009392085303633325]
1587,-5.820189198857406e-06,-5.919775e-06,[0.000939133441146323]
1588,-5.697041888197418e-06,-5.798494e-06,[0.0009390583085885804]
1589,-5.847321290275431e-06,-5.6880076e-06,[0.0009389831326975199]
1590,-5.88074944971595e-06,-5.8934797e-06,[0.0009389079134805612]
1591,-5.807514844491379e-06,-5.670707e-06,[0.0009388326509451281]
1592,-5.838093738930184e-06,-5.5894748e-06,[0.0009387573450986487]
1593,-5.828168150401325e-06,-5.486407e-06,[0.0009386819959485556]
1594,-5.760564044976491e-06,-6.2071767e-06,[0.0009386066035022851]
1595,-5.7988020216726e-06,-5.493027e-06,[0.0009385311677672784]
1596,-5.8642543081077745e-06,-5.412848e-06,[0.0009384556887509806]
1597,-5.851878950124956e-06,-5.332983e-06,[0.0009383801664608411]
1598,-5.868121161256568e-06,-5.1037773e-06,[0.0009383046009043139]
1599,-5.8303697187511714e-06,-6.120161e-06,[0.0009382289920888567]
1600,-5.732293175242376e-06,-5.4826746e-06,[0.000938153340021932]
1601,-5.853149923495949e-06,-5.7267252e-06,[0.0009380776447110064]
1602,-5.785389976153965e-06,-5.6587173e-06,[0.0009380019061635507]
1603,-5.7909702718461634e-06,-5.786256e-06,[0.0009379261243870398]
1604,-5.814642054247088e-06,-5.423641e-06,[0.0009378502993889535]
1605,-5.903744659008226e-06,-5.94864e-06,[0.0009377744311767748]
1606,-5.920506100665079e-06,-5.906553e-06,[0.0009376985197579921]
1607,-5.7803474192041905e-06,-5.7626735e-06,[0.0009376225651400973]
1608,-5.866535002496676e-06,-5.566352e-06,[0.000937546567330587]
1609,-5.805811042591813e-06,-5.348306e-06,[0.0009374705263369618]
1610,-5.708293383577257e-06,-5.6738463e-06,[0.0009373944421667265]
1611,-5.807375009680981e-06,-5.129171e-06,[0.0009373183148273906]
1612,-5.861152476427378e-06,-5.792713e-06,[0.0009372421443264673]
1613,-5.844242241437314e-06,-5.6548333e-06,[0.0009371659306714745]
1614,-5.8026704209623855e-06,-4.1156027e-06,[0.000937089673869934]
1615,-5.841683878315962e-06,-5.7313405e-06,[0.0009370133739293723]
1616,-5.784391169072478e-06,-4.8166835e-06,[0.0009369370308573197]
1617,-5.71350456084474e-06,-5.6354e-06,[0.0009368606446613111]
1618,-5.818808313051705e-06,-4.8340444e-06,[0.0009367842153488854]
1619,-5.787450572825037e-06,-5.6717813e-06,[0.0009367077429275859]
1620,-5.752293418481713e-06,-5.529321e-06,[0.0009366312274049601]
1621,-5.832076340084313e-06,-5.473357e-06,[0.0009365546687885599]
1622,-5.867503296030918e-06,-5.5496766e-06,[0.0009364780670859412]
1623,-5.775375620942214e-06,-5.318596e-06,[0.0009364014223046644]
1624,-5.857283986188122e-06,-5.5728265e-06,[0.0009363247344522939]
1625,-5.792268393634004e-06,-6.1313785e-06,[0.0009362480035363987]
1626,-5.79851212023641e-06,-5.0809726e-06,[0.0009361712295645515]
1627,-5.89946866966784e-06,-5.812336e-06,[0.0009360944125443298]
1628,-5.742209668824216e-06,-5.4133448e-06,[0.0009360175524833152]
1629,-5.811615756101673e-06,-5.256171e-06,[0.0009359406493890934]
1630,-5.805430009786505e-06,-5.676446e-06,[0.0009358637032692545]
1631,-5.805283399240579e-06,-5.821187e-06,[0.0009357867141313926]
1632,-5.738614026995492e-06,-5.2826117e-06,[0.0009357096819831063]
1633,-5.732470253860811e-06,-5.298034e-06,[0.0009356326068319985]
1634,-5.8347773119749036e-06,-5.654498e-06,[0.0009355554886856762]
1635,-5.75066810597491e-06,-5.8887094e-06,[0.0009354783275517504]
1636,-5.867788649993599e-06,-5.599661e-06,[0.0009354011234378369]
1637,-5.875182750969543e-06,-5.454068e-06,[0.0009353238763515552]
1638,-5.815442864331999e-06,-5.649662e-06,[0.0009352465863005294]
1639,-5.7984456816484455e-06,-5.486508e-06,[0.0009351692532923878]
1640,-5.769078643425018e-06,-5.637051e-06,[0.0009350918773347628]
1641,-5.771720316261053e-06,-5.68608e-06,[0.000935014458435291]
1642,-5.907275226491038e-06,-5.7422794e-06,[0.0009349369966016133]
1643,-5.741841914641555e-06,-5.8319497e-06,[0.0009348594918413752]
1644,-5.6368410241702804e-06,-5.6153103e-06,[0.0009347819441622258]
1645,-5.774794408353045e-06,-5.3613476e-06,[0.0009347043535718189]
1646,-5.887632369194762e-06,-5.0340977e-06,[0.0009346267200778124]
1647,-5.857127962372033e-06,-4.4704707e-06,[0.0009345490436878683]
1648,-5.787701047665905e-06,-5.047654e-06,[0.0009344713244096531]
1649,-5.718534930565511e-06,-4.9290143e-06,[0.0009343935622508371]
1650,-5.76301586079353e-06,-5.7099787e-06,[0.0009343157572190955]
1651,-5.859645807504421e-06,-5.5625483e-06,[0.000934237909322107]
1652,-5.849459239470889e-06,-5.4592333e-06,[0.0009341600185675551]
1653,-5.845065925313975e-06,-5.0533317e-06,[0.0009340820849631273]
1654,-5.753484765591566e-06,-5.520402e-06,[0.0009340041085165153]
1655,-5.789798751720809e-06,-5.5644523e-06,[0.000933926089235415]
1656,-5.888488703931216e-06,-5.988421e-06,[0.0009338480271275266]
1657,-5.746024135078187e-06,-5.0995536e-06,[0.0009337699222005547]
1658,-5.819458738187677e-06,-5.2197374e-06,[0.0009336917744622079]
1659,-5.8783447002497265e-06,-5.7197026e-06,[0.0009336135839201989]
1660,-5.721680099668447e-06,-5.3685794e-06,[0.0009335353505822448]
1661,-5.8733575315272905e-06,-5.5501564e-06,[0.000933457074456067]
1662,-5.7981789723271506e-06,-5.5105534e-06,[0.0009333787555493912]
1663,-5.93979984842008e-06,-4.8915035e-06,[0.0009333003938699468]
1664,-5.7461238611722365e-06,-5.3655654e-06,[0.0009332219894254682]
1665,-5.761906368206837e-06,-5.7345624e-06,[0.0009331435422236936]
1666,-5.8143749811279125e-06,-5.8509727e-06,[0.0009330650522723649]
1667,-5.757130793426768e-06,-6.033425e-06,[0.0009329865195792293]
1668,-5.798685060653952e-06,-5.254767e-06,[0.0009329079441520373]
1669,-5.791805961052887e-06,-5.6315735e-06,[0.0009328293259985441]
1670,-5.823773608426563e-06,-5.578632e-06,[0.0009327506651265092]
1671,-5.877720741409575e-06,-5.9989557e-06,[0.0009326719615436959]
1672,-5.762935006714542e-06,-5.9084095e-06,[0.000932593215257872]
1673,-5.720080025639618e-06,-5.4454176e-06,[0.0009325144262768094]
1674,-5.7499295053276e-06,-5.0786766e-06,[0.0009324355946082844]
1675,-5.788647422377835e-06,-5.2801724e-06,[0.0009323567202600772]
1676,-5.801418546980131e-06,-5.6908984e-06,[0.0009322778032399724]
1677,-5.867058871444897e-06,-5.4850634e-06,[0.000932198843555759]
1678,-5.848156160936924e-06,-6.0886164e-06,[0.0009321198412152298]
1679,-5.80803334742086e-06,-5.497159e-06,[0.0009320407962261821]
1680,-5.803601698062266e-06,-5.4341517e-06,[0.0009319617085964171]
1681,-5.65123532396683e-06,-5.2332334e-06,[0.0009318825783337409]
1682,-5.870439827049267e-06,-4.989498e-06,[0.0009318034054459631]
1683,-5.891988348594168e-06,-4.9239666e-06,[0.0009317241899408976]
1684,-5.834252669956186e-06,-5.5895603e-06,[0.000931644931826363]
1685,-5.836840955453226e-06,-5.7382185e-06,[0.0009315656311101815]
1686,-5.9008747030020455e-06,-5.756288e-06,[0.0009314862878001797]
1687,-5.755376832894399e-06,-6.1547885e-06,[0.0009314069019041886]
1688,-5.744787495132187e-06,-5.6412373e-06,[0.0009313274734300433]
1689,-5.832114084114437e-06,-5.9246786e-06,[0.000931248002385583]
1690,-5.786767724202946e-06,-5.8368255e-06,[0.0009311684887786515]
1691,-5.715942143069696e-06,-5.6324934e-06,[0.000931088932617096]
1692,-5.877068133486318e-06,-5.666259e-06,[0.0009310093339087685]
1693,-5.781115532954573e-06,-5.6583617e-06,[0.0009309296926615253]
1694,-5.70860556763364e-06,-5.6241e-06,[0.0009308500088832265]
1695,-5.865964840268134e-06,-5.954781e-06,[0.0009307702825817366]
1696,-5.895647746001487e-06,-5.2720875e-06,[0.0009306905137649243]
1697,-6.003568387313862e-06,-6.1618553e-06,[0.0009306107024406625]
1698,-5.777413480245741e-06,-5.315538e-06,[0.0009305308486168281]
1699,-5.877110879737302e-06,-4.917424e-06,[0.0009304509523013025]
1700,-5.732979343520128e-06,-5.5262885e-06,[0.0009303710135019712]
1701,-5.763403396485955e-06,-5.2729583e-06,[0.0009302910322267238]
1702,-5.811053415527567e-06,-6.0552998e-06,[0.0009302110084834539]
1703,-5.832370425196131e-06,-5.5394025e-06,[0.0009301309422800598]
1704,-5.708502339984989e-06,-5.4824013e-06,[0.0009300508336244436]
1705,-5.724068205381627e-06,-5.1661373e-06,[0.000929970682524512]
1706,-5.7878273764799815e-06,-6.048079e-06,[0.0009298904889881751]
1707,-5.76871993871464e-06,-4.165176e-06,[0.000929810253023348]
1708,-5.769319250248372e-06,-5.7340017e-06,[0.0009297299746379497]
1709,-5.870107725058915e-06,-5.411612e-06,[0.0009296496538399031]
1710,-5.889658723390312e-06,-5.751869e-06,[0.0009295692906371359]
1711,-5.824964682688006e-06,-5.432444e-06,[0.0009294888850375793]
1712,-5.7420592384005434e-06,-5.6479735e-06,[0.000929408437049169]
1713,-5.714340886697755e-06,-5.726992e-06,[0.0009293279466798453]
1714,-5.9007272739108885e-06,-5.841524e-06,[0.0009292474139375518]
1715,-5.7685599131218625e-06,-5.424332e-06,[0.0009291668388302371]
1716,-5.820615751872538e-06,-5.789965e-06,[0.0009290862213658536]
1717,-5.776369334853371e-06,-6.1566434e-06,[0.0009290055615523577]
1718,-5.815220583826886e-06,-6.054783e-06,[0.0009289248593977105]
1719,-5.871896064491011e-06,-5.7112393e-06,[0.0009288441149098767]
1720,-5.7426260809734234e-06,-5.1681445e-06,[0.0009287633280968257]
1721,-5.811527807964012e-06,-5.8112596e-06,[0.0009286824989665309]
1722,-5.844525912834797e-06,-5.2411115e-06,[0.0009286016275269694]
1723,-5.7931359606300244e-06,-5.966711e-06,[0.0009285207137861233]
1724,-5.867387608304853e-06,-5.521053e-06,[0.0009284397577519783]
1725,-5.885396785743069e-06,-5.6696003e-06,[0.0009283587594325245]
1726,-5.8770480791281445e-06,-5.8461674e-06,[0.0009282777188357558]
1727,-5.807667275803397e-06,-5.385452e-06,[0.0009281966359696712]
1728,-5.836338368681027e-06,-5.5703576e-06,[0.0009281155108422728]
1729,-5.9094992593600185e-06,-5.92651e-06,[0.0009280343434615675]
1730,-5.879871105207713e-06,-4.9821515e-06,[0.000927953133835566]
1731,-5.909170886297943e-06,-4.161298e-06,[0.0009278718819722837]
1732,-5.712119036616059e-06,-5.249546e-06,[0.0009277905878797396]
1733,-5.820921660415479e-06,-5.229241e-06,[0.0009277092515659571]
1734,-5.801332326882402e-06,-5.43817e-06,[0.0009276278730389637]
1735,-5.751815660914872e-06,-5.3232757e-06,[0.0009275464523067915]
1736,-5.879914533579722e-06,-5.528475e-06,[0.0009274649893774761]
1737,-5.735573085985379e-06,-5.579312e-06,[0.0009273834842590576]
1738,-5.82706256864185e-06,-5.419652e-06,[0.0009273019369595803]
1739,-5.975463773211232e-06,-5.1479265e-06,[0.0009272203474870926]
1740,-5.850062416357105e-06,-5.606389e-06,[0.000927138715849647]
1741,-5.7153425586875525e-06,-5.358955e-06,[0.0009270570420553003]
1742,-5.845320674779941e-06,-3.993314e-06,[0.0009269753261121134]
1743,-5.725035907744313e-06,-5.3214067e-06,[0.0009268935680281511]
1744,-5.750702121076756e-06,-6.281227e-06,[0.0009268117678114828]
1745,-5.836844775330974e-06,-5.2921077e-06,[0.0009267299254701819]
1746,-5.824463960379944e-06,-4.744174e-06,[0.0009266480410123259]
1747,-5.824699292134028e-06,-5.8834144e-06,[0.0009265661144459963]
1748,-5.8672587783803465e-06,-5.63939e-06,[0.0009264841457792792]
1749,-5.856127609149553e-06,-5.8461583e-06,[0.0009264021350202643]
1750,-5.8377150708111e-06,-5.2734e-06,[0.0009263200821770458]
1751,-5.866356332262512e-06,-5.086612e-06,[0.0009262379872577222]
1752,-5.7919548453355675e-06,-5.9189338e-06,[0.0009261558502703957]
1753,-5.819107036586501e-06,-5.4150473e-06,[0.0009260736712231729]
1754,-5.757102508141543e-06,-5.755925e-06,[0.0009259914501241648]
1755,-5.8786783029063375e-06,-5.8946657e-06,[0.000925909186981486]
1756,-5.834505691382219e-06,-5.9531926e-06,[0.0009258268818032558]
1757,-5.797045059807715e-06,-5.701563e-06,[0.0009257445345975971]
1758,-5.767012498836266e-06,-5.664253e-06,[0.0009256621453726377]
1759,-5.9055910696770296e-06,-5.3481717e-06,[0.0009255797141365087]
1760,-5.833985960634891e-06,-5.5818778e-06,[0.0009254972408973456]
1761,-5.8624908888305075e-06,-5.744878e-06,[0.0009254147256632887]
1762,-5.807887828268577e-06,-5.6629465e-06,[0.0009253321684424816]
1763,-5.742736993852304e-06,-5.4377665e-06,[0.0009252495692430724]
1764,-5.92110377510835e-06,-5.434759e-06,[0.0009251669280732134]
1765,-5.896532184124226e-06,-5.199731e-06,[0.0009250842449410609]
1766,-5.8152301789959894e-06,-5.6308404e-06,[0.0009250015198547754]
1767,-5.7953150189860025e-06,-5.256926e-06,[0.0009249187528225215]
1768,-5.8006179187941594e-06,-5.50319e-06,[0.0009248359438524681]
1769,-5.833216619066661e-06,-5.6727513e-06,[0.000924753092952788]
1770,-5.836715490659117e-06,-5.6045305e-06,[0.0009246702001316581]
1771,-5.781869776910753e-06,-5.84608e-06,[0.0009245872653972601]
1772,-5.9073005559184825e-06,-5.6756094e-06,[0.0009245042887577788]
1773,-5.864138802280649e-06,-5.6583076e-06,[0.0009244212702214039]
1774,-5.728378982894355e-06,-5.564929e-06,[0.0009243382097963291]
1775,-5.858544363945839e-06,-5.494953e-06,[0.0009242551074907519]
1776,-5.7051056501222774e-06,-5.146258e-06,[0.0009241719633128741]
1777,-5.843788540005335e-06,-4.7773715e-06,[0.000924088777270902]
1778,-5.775615909442422e-06,-5.252491e-06,[0.0009240055493730457]
1779,-5.768447454101988e-06,-5.7869374e-06,[0.0009239222796275194]
1780,-5.774246574219433e-06,-5.207059e-06,[0.0009238389680425415]
1781,-5.881947117813979e-06,-5.615549e-06,[0.0009237556146263345]
1782,-5.860846204086556e-06,-5.880686e-06,[0.000923672219387125]
1783,-5.801855513709597e-06,-5.728513e-06,[0.0009235887823331437]
1784,-5.8042191540153e-06,-5.6797153e-06,[0.0009235053034726257]
1785,-5.861490581082762e-06,-4.153744e-06,[0.0009234217828138101]
1786,-5.856127700099023e-06,-5.607654e-06,[0.00092333822036494]
1787,-5.681518496203353e-06,-5.4564075e-06,[0.0009232546161342625]
1788,-5.802855639558402e-06,-5.6682347e-06,[0.0009231709701300291]
1789,-5.865797811566154e-06,-5.340243e-06,[0.0009230872823604954]
1790,-5.848559658261365e-06,-5.545389e-06,[0.0009230035528339209]
1791,-5.88318162044743e-06,-5.442244e-06,[0.0009229197815585695]
1792,-5.889455860597082e-06,-5.82966e-06,[0.0009228359685427094]
1793,-5.746435681430739e-06,-5.668683e-06,[0.0009227521137946119]
1794,-5.8369009366288084e-06,-6.014162e-06,[0.0009226682173225537]
1795,-5.8240254475094845e-06,-5.988472e-06,[0.0009225842791348147]
1796,-5.887024190087686e-06,-4.846923e-06,[0.0009225002992396795]
1797,-5.926819085289026e-06,-5.3033095e-06,[0.0009224162776454365]
1798,-5.818347563035786e-06,-5.636883e-06,[0.0009223322143603784]
1799,-5.792253205072484e-06,-5.506857e-06,[0.0009222481093928019]
1800,-5.846975864187698e-06,-5.5207897e-06,[0.0009221639627510075]
1801,-5.764849174738629e-06,-5.8168016e-06,[0.0009220797744433005]
1802,-5.824210347782355e-06,-5.6987324e-06,[0.0009219955444779899]
1803,-5.854772234670236e-06,-5.8016853e-06,[0.0009219112728633889]
1804,-5.8494852055446245e-06,-5.760222e-06,[0.0009218269596078145]
1805,-5.8204064316669244e-06,-5.67725e-06,[0.0009217426047195883]
1806,-5.836501304656849e-06,-5.4660804e-06,[0.0009216582082070358]
1807,-5.934374348726123e-06,-5.7787356e-06,[0.0009215737700784865]
1808,-5.765588230133289e-06,-5.4394445e-06,[0.0009214892903422744]
1809,-5.780781884823228e-06,-5.8336727e-06,[0.0009214047690067369]
1810,-5.8108323173655664e-06,-5.7097777e-06,[0.0009213202060802163]
1811,-5.817511100758565e-06,-5.700119e-06,[0.0009212356015710582]
1812,-5.858371741851442e-06,-5.4752372e-06,[0.0009211509554876131]
1813,-5.821267905048444e-06,-5.3237527e-06,[0.0009210662678382352]
1814,-5.794847675133497e-06,-5.587963e-06,[0.0009209815386312826]
