,train,val,lr
7077,-3.1656682722314146e-06,-3.1309694e-06,[0.0005442385341870637]
7078,-3.247646736781462e-06,-3.152826e-06,[0.0005441342241509182]
7079,-3.213037120985973e-06,-3.1769919e-06,[0.0005440299121788292]
7080,-3.2015014312491983e-06,-3.2394448e-06,[0.0005439255982753721]
7081,-3.135624365313561e-06,-3.1808675e-06,[0.0005438212824451225]
7082,-3.2069315238913987e-06,-3.0373758e-06,[0.0005437169646926565]
7083,-3.1717606361780783e-06,-3.0398592e-06,[0.0005436126450225499]
7084,-3.163716132803529e-06,-3.287101e-06,[0.0005435083234393783]
7085,-3.2392836146755144e-06,-2.9991559e-06,[0.0005434039999477184]
7086,-3.2101978604259784e-06,-3.2810024e-06,[0.000543299674552146]
7087,-3.2307335914083523e-06,-3.2102346e-06,[0.0005431953472572373]
7088,-3.2516175906494028e-06,-3.3703393e-06,[0.0005430910180675687]
7089,-3.2367875519412335e-06,-3.0918952e-06,[0.0005429866869877165]
7090,-3.2146048397407866e-06,-3.3020906e-06,[0.0005428823540222571]
7091,-3.222310488126823e-06,-3.1398192e-06,[0.0005427780191757674]
7092,-3.204818426638667e-06,-3.2615378e-06,[0.0005426736824528238]
7093,-3.2302085628543864e-06,-3.2579376e-06,[0.000542569343858003]
7094,-3.199299226253061e-06,-3.2118576e-06,[0.0005424650033958817]
7095,-3.181861302437028e-06,-3.2200805e-06,[0.000542360661071037]
7096,-3.130764935121988e-06,-3.1090183e-06,[0.0005422563168880457]
7097,-3.2165072298084852e-06,-3.2073776e-06,[0.0005421519708514851]
7098,-3.2029397516453173e-06,-3.0736767e-06,[0.000542047622965932]
7099,-3.156574416607327e-06,-3.246058e-06,[0.0005419432732359638]
7100,-3.1901334068606956e-06,-3.257847e-06,[0.000541838921666158]
7101,-3.225660680072906e-06,-3.133621e-06,[0.0005417345682610915]
7102,-3.2022924870034332e-06,-3.2026014e-06,[0.0005416302130253421]
7103,-3.226699504921271e-06,-3.3460672e-06,[0.0005415258559634873]
7104,-3.2005501225285117e-06,-3.1041827e-06,[0.0005414214970801043]
7105,-3.208704333701462e-06,-2.984721e-06,[0.0005413171363797716]
7106,-3.198451940988889e-06,-3.3317572e-06,[0.0005412127738670661]
7107,-3.179182726853469e-06,-3.1267136e-06,[0.0005411084095465663]
7108,-3.205066377631738e-06,-3.305922e-06,[0.0005410040434228498]
7109,-3.2355125540561856e-06,-3.3009999e-06,[0.0005408996755004947]
7110,-3.214197749912273e-06,-3.30905e-06,[0.0005407953057840791]
7111,-3.2410518542747015e-06,-3.382305e-06,[0.0005406909342781811]
7112,-3.2312663961420186e-06,-3.207614e-06,[0.0005405865609873791]
7113,-3.1566460165777244e-06,-3.0998413e-06,[0.0005404821859162513]
7114,-3.2116252896230436e-06,-3.079994e-06,[0.000540377809069376]
7115,-3.1978625656847727e-06,-3.1391373e-06,[0.0005402734304513319]
7116,-3.2023158610172685e-06,-3.1230884e-06,[0.0005401690500666975]
7117,-3.1940437793309683e-06,-2.9259263e-06,[0.0005400646679200513]
7118,-3.239915690755879e-06,-3.2170303e-06,[0.0005399602840159721]
7119,-3.229181425012939e-06,-3.1695618e-06,[0.0005398558983590389]
7120,-3.2074156251837848e-06,-3.1207971e-06,[0.0005397515109538303]
7121,-3.196486909473606e-06,-3.2898445e-06,[0.0005396471218049253]
7122,-3.1925439316182745e-06,-3.1430861e-06,[0.0005395427309169029]
7123,-3.220083067390078e-06,-3.0791964e-06,[0.0005394383382943421]
7124,-3.247054587518505e-06,-3.2461382e-06,[0.0005393339439418224]
7125,-3.223171870558872e-06,-3.1136938e-06,[0.000539229547863923]
7126,-3.21791928854509e-06,-3.3011704e-06,[0.0005391251500652228]
7127,-3.2061981301012565e-06,-3.326919e-06,[0.0005390207505503017]
7128,-3.213275590496778e-06,-3.1319544e-06,[0.0005389163493237387]
7129,-3.2182698987526235e-06,-3.2591297e-06,[0.0005388119463901138]
7130,-3.204638301212981e-06,-3.0834362e-06,[0.0005387075417540064]
7131,-3.2532915383853833e-06,-3.2262562e-06,[0.0005386031354199961]
7132,-3.244548088332522e-06,-3.16982e-06,[0.0005384987273926629]
7133,-3.175964843649126e-06,-3.307458e-06,[0.0005383943176765865]
7134,-3.221943029529939e-06,-3.1595923e-06,[0.000538289906276347]
7135,-3.2079677339424963e-06,-3.171066e-06,[0.0005381854931965244]
7136,-3.207799431947933e-06,-3.1615548e-06,[0.0005380810784416984]
7137,-3.2081313293019777e-06,-3.2808086e-06,[0.0005379766620164495]
7138,-3.169805086145061e-06,-3.247519e-06,[0.0005378722439253577]
7139,-3.1765220228407997e-06,-3.1906775e-06,[0.0005377678241730035]
7140,-3.1497423833570792e-06,-3.3944264e-06,[0.000537663402763967]
7141,-3.2412005339210735e-06,-3.2040268e-06,[0.0005375589797028289]
7142,-3.1434338779945393e-06,-3.0517042e-06,[0.0005374545549941697]
7143,-3.1841606869420504e-06,-3.2274186e-06,[0.0005373501286425696]
7144,-3.184621846230584e-06,-3.12886e-06,[0.0005372457006526097]
7145,-3.1900887051961035e-06,-3.2904409e-06,[0.0005371412710288706]
7146,-3.2497333904757396e-06,-3.2047315e-06,[0.000537036839775933]
7147,-3.171868775098119e-06,-3.2783257e-06,[0.0005369324068983779]
7148,-3.22920752751088e-06,-3.0373506e-06,[0.000536827972400786]
7149,-3.217117591702845e-06,-3.2367038e-06,[0.0005367235362877385]
7150,-3.232235803807271e-06,-3.3940642e-06,[0.0005366190985638165]
7151,-3.225775890314253e-06,-3.3586523e-06,[0.0005365146592336011]
7152,-3.2267909318761666e-06,-3.3341028e-06,[0.0005364102183016736]
7153,-3.231409982618061e-06,-2.977981e-06,[0.0005363057757726151]
7154,-3.202150674042059e-06,-3.2292764e-06,[0.0005362013316510073]
7155,-3.206943188160949e-06,-3.393866e-06,[0.0005360968859414311]
7156,-3.220891267119441e-06,-3.2034418e-06,[0.0005359924386484685]
7157,-3.2925058803812135e-06,-3.1038323e-06,[0.0005358879897767009]
7158,-3.2039571578934555e-06,-3.0793278e-06,[0.0005357835393307097]
7159,-3.1662502351537116e-06,-3.2077448e-06,[0.000535679087315077]
7160,-3.1166135158855466e-06,-3.1980505e-06,[0.0005355746337343843]
7161,-3.267721558586345e-06,-3.2289433e-06,[0.0005354701785932137]
7162,-3.2821350259837345e-06,-3.2600453e-06,[0.0005353657218961468]
7163,-3.240917362745677e-06,-3.0994363e-06,[0.0005352612636477659]
7164,-3.2047213835539877e-06,-3.199267e-06,[0.0005351568038526529]
7165,-3.1714444730823745e-06,-2.9755051e-06,[0.0005350523425153896]
7166,-3.211662556168449e-06,-3.2266578e-06,[0.0005349478796405588]
7167,-3.208100633855793e-06,-3.1635295e-06,[0.0005348434152327424]
7168,-3.270565207458276e-06,-3.2964583e-06,[0.0005347389492965229]
7169,-3.2212647965934594e-06,-3.2539765e-06,[0.0005346344818364825]
7170,-3.197069804627972e-06,-3.1040313e-06,[0.0005345300128572037]
7171,-3.208586917935463e-06,-3.0818264e-06,[0.000534425542363269]
7172,-3.2313824931407e-06,-3.0494602e-06,[0.0005343210703592611]
7173,-3.207657732673397e-06,-3.3238698e-06,[0.0005342165968497628]
7174,-3.2211693223871407e-06,-3.1840916e-06,[0.0005341121218393564]
7175,-3.2432653824798763e-06,-3.2233193e-06,[0.000534007645332625]
7176,-3.277724658801162e-06,-3.2418839e-06,[0.0005339031673341513]
7177,-3.1276399113266963e-06,-3.2338053e-06,[0.0005337986878485182]
7178,-3.2224366577793264e-06,-3.2023675e-06,[0.0005336942068803088]
7179,-3.1918580361889325e-06,-3.4141854e-06,[0.0005335897244341061]
7180,-3.2080265555123333e-06,-3.0030183e-06,[0.0005334852405144933]
7181,-3.210824297639192e-06,-3.2486885e-06,[0.0005333807551260534]
7182,-3.2005631055653795e-06,-3.089738e-06,[0.0005332762682733698]
7183,-3.1957786404746e-06,-3.1448096e-06,[0.0005331717799610257]
7184,-3.1515641012447304e-06,-3.1757493e-06,[0.0005330672901936044]
7185,-3.185213950018806e-06,-3.1602904e-06,[0.0005329627989756896]
7186,-3.2078332196761037e-06,-3.05907e-06,[0.0005328583063118647]
7187,-3.20165104312764e-06,-3.3185243e-06,[0.0005327538122067131]
7188,-3.2659221687936223e-06,-3.210905e-06,[0.0005326493166648186]
7189,-3.1756350381328956e-06,-3.2452626e-06,[0.0005325448196907647]
7190,-3.1861200795901825e-06,-3.2204466e-06,[0.0005324403212891355]
7191,-3.2534964475416926e-06,-3.2044143e-06,[0.0005323358214645145]
7192,-3.1952236440702107e-06,-3.2734856e-06,[0.0005322313202214855]
7193,-3.2384935821028194e-06,-3.1450204e-06,[0.0005321268175646327]
7194,-3.2346228181268088e-06,-3.212609e-06,[0.0005320223134985399]
7195,-3.246495725761633e-06,-3.099236e-06,[0.0005319178080277914]
7196,-3.2331439115296236e-06,-3.3962704e-06,[0.0005318133011569712]
7197,-3.2108012874232373e-06,-3.3663994e-06,[0.0005317087928906633]
7198,-3.221625820515328e-06,-3.3643596e-06,[0.0005316042832334522]
7199,-3.2282486699841685e-06,-3.2925582e-06,[0.0005314997721899221]
7200,-3.2622579965391197e-06,-3.2602338e-06,[0.0005313952597646574]
7201,-3.216036952835566e-06,-3.170789e-06,[0.0005312907459622424]
7202,-3.2303804573530215e-06,-3.1253476e-06,[0.0005311862307872618]
7203,-3.2140231496669005e-06,-3.354466e-06,[0.0005310817142443001]
7204,-3.242382354073925e-06,-3.3268361e-06,[0.0005309771963379416]
7205,-3.212834485566418e-06,-3.281744e-06,[0.0005308726770727716]
7206,-3.1576203809891014e-06,-3.379454e-06,[0.0005307681564533742]
7207,-3.2979964089463464e-06,-3.1422383e-06,[0.0005306636344843347]
7208,-3.186287767675822e-06,-3.4534494e-06,[0.0005305591111702375]
7209,-3.234647078897979e-06,-3.1402058e-06,[0.0005304545865156676]
7210,-3.1969866995495975e-06,-3.1918444e-06,[0.0005303500605252102]
7211,-3.2191422178584615e-06,-3.1928207e-06,[0.0005302455332034501]
7212,-3.2783518008727695e-06,-3.198394e-06,[0.0005301410045549725]
7213,-3.157787409691082e-06,-3.2636299e-06,[0.0005300364745843625]
7214,-3.1761740501679013e-06,-3.0936865e-06,[0.0005299319432962052]
7215,-3.230814331800502e-06,-3.0784022e-06,[0.0005298274106950862]
7216,-3.2118271292347344e-06,-3.3991173e-06,[0.0005297228767855903]
7217,-3.210876730008749e-06,-3.2330659e-06,[0.0005296183415723032]
7218,-3.1535695143247723e-06,-3.0836081e-06,[0.0005295138050598105]
7219,-3.2704092063795544e-06,-3.1510992e-06,[0.0005294092672526971]
7220,-3.1865165965427876e-06,-3.0785102e-06,[0.0005293047281555491]
7221,-3.2158678777705063e-06,-3.3231877e-06,[0.0005292001877729517]
7222,-3.1471871125177133e-06,-3.0840388e-06,[0.0005290956461094909]
7223,-3.2369081509386887e-06,-3.0862539e-06,[0.0005289911031697523]
7224,-3.2145517025128357e-06,-3.1454056e-06,[0.0005288865589583214]
7225,-3.2296743711413e-06,-3.2249093e-06,[0.0005287820134797844]
7226,-3.1787213401912597e-06,-3.2425232e-06,[0.000528677466738727]
7227,-3.2413786357210483e-06,-3.2893965e-06,[0.000528572918739735]
7228,-3.231840742046188e-06,-3.2549224e-06,[0.0005284683694873947]
7229,-3.2345184536097803e-06,-3.1309962e-06,[0.0005283638189862921]
7230,-3.2613686244076235e-06,-3.0865679e-06,[0.0005282592672410131]
7231,-3.2287624435412e-06,-3.12181e-06,[0.0005281547142561438]
7232,-3.201928780072194e-06,-3.2300627e-06,[0.0005280501600362707]
7233,-3.2031450018621397e-06,-3.0902024e-06,[0.0005279456045859796]
7234,-3.2210567951551638e-06,-3.3273457e-06,[0.0005278410479098574]
7235,-3.2304548767569942e-06,-3.1771126e-06,[0.0005277364900124902]
7236,-3.2439975257148035e-06,-3.2499572e-06,[0.0005276319308984642]
7237,-3.217562425561482e-06,-3.1632694e-06,[0.0005275273705723663]
7238,-3.1903214676276546e-06,-3.21948e-06,[0.0005274228090387826]
7239,-3.2654043252478004e-06,-3.0025953e-06,[0.0005273182463023001]
7240,-3.2236683182418345e-06,-2.7836734e-06,[0.0005272136823675053]
7241,-3.2067390748125034e-06,-3.270734e-06,[0.0005271091172389847]
7242,-3.1899217901809608e-06,-3.1666616e-06,[0.0005270045509213251]
7243,-3.200816649950866e-06,-3.2464764e-06,[0.0005268999834191133]
7244,-3.2445291935800926e-06,-3.029526e-06,[0.0005267954147369365]
7245,-3.2009696042223366e-06,-3.0756453e-06,[0.0005266908448793808]
7246,-3.199125876562903e-06,-3.2037794e-06,[0.000526586273851034]
7247,-3.2008108064474074e-06,-3.1859443e-06,[0.0005264817016564827]
7248,-3.2156678116734837e-06,-3.2785254e-06,[0.0005263771283003139]
7249,-3.2255321684715454e-06,-3.1163413e-06,[0.0005262725537871147]
7250,-3.237957139390346e-06,-2.9749751e-06,[0.0005261679781214725]
7251,-3.2637351068842692e-06,-3.353573e-06,[0.0005260634013079743]
7252,-3.2535256423216196e-06,-3.1810275e-06,[0.0005259588233512075]
7253,-3.1533373430647773e-06,-3.0336403e-06,[0.000525854244255759]
7254,-3.1721726372779814e-06,-3.0274455e-06,[0.0005257496640262168]
7255,-3.241254216845846e-06,-3.1353543e-06,[0.0005256450826671677]
7256,-3.2018586352933197e-06,-3.289592e-06,[0.0005255405001831996]
7257,-3.262509062551544e-06,-3.139803e-06,[0.0005254359165788997]
7258,-3.201818208253826e-06,-3.2267428e-06,[0.0005253313318588555]
7259,-3.2290957733493998e-06,-3.223783e-06,[0.000525226746027655]
7260,-3.269081275902863e-06,-3.0527203e-06,[0.0005251221590898853]
7261,-3.2183111215999816e-06,-2.9322089e-06,[0.0005250175710501346]
7262,-3.181329725521209e-06,-3.4358932e-06,[0.0005249129819129905]
7263,-3.1920078754410496e-06,-3.265871e-06,[0.0005248083916830406]
7264,-3.183016087859869e-06,-3.0852052e-06,[0.0005247038003648731]
7265,-3.234028258702892e-06,-3.1414181e-06,[0.0005245992079630752]
7266,-3.1977576327335557e-06,-3.1456611e-06,[0.0005244946144822356]
7267,-3.2383690268034115e-06,-3.1498744e-06,[0.0005243900199269419]
7268,-3.284457761765225e-06,-3.228746e-06,[0.0005242854243017824]
7269,-3.1898933002594275e-06,-3.2710163e-06,[0.0005241808276113449]
7270,-3.2463705110785668e-06,-3.2515688e-06,[0.0005240762298602175]
7271,-3.1389100968226557e-06,-3.0215494e-06,[0.0005239716310529886]
7272,-3.1534908657704364e-06,-3.3617853e-06,[0.0005238670311942463]
7273,-3.243483206460951e-06,-3.2171472e-06,[0.0005237624302885788]
7274,-3.200622904842021e-06,-3.1712666e-06,[0.0005236578283405746]
7275,-3.2380461789216495e-06,-3.1923628e-06,[0.0005235532253548217]
7276,-3.2124202562044955e-06,-3.2032954e-06,[0.0005234486213359089]
7277,-3.1662663559473e-06,-3.3935517e-06,[0.0005233440162884244]
7278,-3.221048746127053e-06,-3.1762454e-06,[0.0005232394102169569]
7279,-3.215775791431952e-06,-3.1685404e-06,[0.0005231348031260947]
7280,-3.13741693389602e-06,-3.1289646e-06,[0.0005230301950204264]
7281,-3.2421012974737097e-06,-3.171613e-06,[0.000522925585904541]
7282,-3.2295964047079904e-06,-3.07986e-06,[0.0005228209757830265]
7283,-3.2062218224382376e-06,-3.1521902e-06,[0.0005227163646604724]
7284,-3.157433025080536e-06,-3.2795988e-06,[0.0005226117525414668]
7285,-3.2138350661625736e-06,-3.201407e-06,[0.0005225071394305986]
7286,-3.247116933380312e-06,-3.0899291e-06,[0.0005224025253324572]
7287,-3.2227365863946034e-06,-3.1508505e-06,[0.0005222979102516308]
7288,-3.1892976721792365e-06,-3.1745594e-06,[0.0005221932941927087]
7289,-3.1984674706109216e-06,-3.1433206e-06,[0.0005220886771602797]
7290,-3.232519770790532e-06,-3.1294762e-06,[0.0005219840591589329]
7291,-3.2410484891443048e-06,-3.2387695e-06,[0.0005218794401932575]
7292,-3.1855289307713975e-06,-3.2207925e-06,[0.0005217748202678423]
7293,-3.189252129232045e-06,-3.0772637e-06,[0.0005216701993872767]
7294,-3.23616759487777e-06,-3.1155228e-06,[0.0005215655775561497]
7295,-3.1817583248994196e-06,-3.2122045e-06,[0.0005214609547790507]
7296,-3.189483322785236e-06,-3.2593712e-06,[0.000521356331060569]
7297,-3.2076318802864988e-06,-3.3605515e-06,[0.0005212517064052936]
7298,-3.2105793707160047e-06,-3.065166e-06,[0.000521147080817814]
7299,-3.20597662266664e-06,-3.1568918e-06,[0.0005210424543027198]
7300,-3.1919475986796897e-06,-3.2762662e-06,[0.0005209378268646002]
7301,-3.1760657293489205e-06,-3.269378e-06,[0.0005208331985080448]
7302,-3.1988321779863325e-06,-3.1282395e-06,[0.000520728569237643]
7303,-3.1588418096362146e-06,-3.1035481e-06,[0.0005206239390579845]
7304,-3.209323472219694e-06,-3.248737e-06,[0.0005205193079736586]
7305,-3.1517710795014866e-06,-3.4957645e-06,[0.0005204146759892554]
7306,-3.1902113960313726e-06,-3.2087326e-06,[0.0005203100431093642]
7307,-3.212735941815481e-06,-3.1002296e-06,[0.0005202054093385748]
7308,-3.2013413147069514e-06,-3.2484456e-06,[0.000520100774681477]
7309,-3.1982037171474074e-06,-3.224872e-06,[0.0005199961391426604]
7310,-3.144795346088358e-06,-3.2588543e-06,[0.0005198915027267153]
7311,-3.2139310178536106e-06,-3.20482e-06,[0.000519786865438231]
7312,-3.241674858145416e-06,-3.2548985e-06,[0.0005196822272817979]
7313,-3.2424452001578176e-06,-3.2478936e-06,[0.0005195775882620056]
7314,-3.2587098530711955e-06,-3.1313355e-06,[0.0005194729483834441]
7315,-3.1856188570600353e-06,-3.122898e-06,[0.0005193683076507036]
7316,-3.1822954952076542e-06,-3.3806061e-06,[0.000519263666068374]
7317,-3.232099584238313e-06,-3.236017e-06,[0.0005191590236410454]
7318,-3.210837166989222e-06,-3.0267634e-06,[0.0005190543803733082]
7319,-3.1878312256594654e-06,-3.0500303e-06,[0.0005189497362697521]
7320,-3.174694597873895e-06,-3.0280946e-06,[0.0005188450913349678]
7321,-3.249096312174515e-06,-3.12878e-06,[0.0005187404455735451]
7322,-3.1805750950297805e-06,-3.1718682e-06,[0.0005186357989900746]
7323,-3.191078849340556e-06,-3.128898e-06,[0.0005185311515891463]
7324,-3.20752594689111e-06,-3.0924086e-06,[0.000518426503375351]
7325,-3.199085449523409e-06,-3.2361768e-06,[0.0005183218543532786]
7326,-3.24193463256961e-06,-3.3064898e-06,[0.0005182172045275197]
7327,-3.219566224288428e-06,-3.416889e-06,[0.0005181125539026649]
7328,-3.2338205755877427e-06,-3.0483784e-06,[0.0005180079024833047]
7329,-3.218281699446379e-06,-3.2768235e-06,[0.0005179032502740294]
7330,-3.202482753295044e-06,-3.2636501e-06,[0.0005177985972794297]
7331,-3.230981155866175e-06,-3.2085306e-06,[0.0005176939435040961]
7332,-3.2118083936438778e-06,-3.0868766e-06,[0.0005175892889526193]
7333,-3.2124889685292147e-06,-3.292048e-06,[0.0005174846336295899]
7334,-3.2341073392672115e-06,-3.0604626e-06,[0.0005173799775395988]
7335,-3.21587747293961e-06,-3.2621838e-06,[0.0005172753206872366]
7336,-3.1632204581910626e-06,-3.3947892e-06,[0.0005171706630770938]
7337,-3.216615914425347e-06,-3.171432e-06,[0.0005170660047137617]
7338,-3.259974778302421e-06,-3.2113476e-06,[0.0005169613456018307]
7339,-3.185803802807641e-06,-3.3025365e-06,[0.0005168566857458919]
7340,-3.183260650985176e-06,-3.1989148e-06,[0.0005167520251505362]
7341,-3.186372623531497e-06,-3.256254e-06,[0.0005166473638203542]
7342,-3.2239466690953123e-06,-3.1654558e-06,[0.0005165427017599374]
7343,-3.2663523370501935e-06,-3.0676506e-06,[0.0005164380389738762]
7344,-3.2433911655971313e-06,-3.2331823e-06,[0.0005163333754667622]
7345,-3.2532930163142737e-06,-3.301517e-06,[0.0005162287112431862]
7346,-3.1877247010925203e-06,-3.2100659e-06,[0.000516124046307739]
7347,-3.227539991712547e-06,-3.1698296e-06,[0.0005160193806650123]
7348,-3.2346414400308277e-06,-3.2445348e-06,[0.0005159147143195967]
7349,-3.220691451133462e-06,-3.1180919e-06,[0.0005158100472760837]
7350,-3.2576485864410643e-06,-3.1935258e-06,[0.0005157053795390644]
7351,-3.1887271461528146e-06,-3.1769596e-06,[0.0005156007111131301]
7352,-3.2330242447642377e-06,-3.305234e-06,[0.000515496042002872]
7353,-3.1718781656309146e-06,-3.3904985e-06,[0.0005153913722128815]
7354,-3.2154805239770213e-06,-3.2335765e-06,[0.0005152867017477499]
7355,-3.1382066481455697e-06,-3.1525847e-06,[0.0005151820306120684]
7356,-3.1951338996805134e-06,-3.1002967e-06,[0.0005150773588104287]
7357,-3.2205997968048903e-06,-3.1222273e-06,[0.000514972686347422]
7358,-3.2219236800301586e-06,-3.2350367e-06,[0.0005148680132276396]
7359,-3.21762800012948e-06,-3.15326e-06,[0.0005147633394556734]
7360,-3.179244299644779e-06,-3.1510249e-06,[0.0005146586650361145]
7361,-3.199627940375649e-06,-3.067741e-06,[0.0005145539899735547]
7362,-3.2339613426302095e-06,-3.0689735e-06,[0.0005144493142725854]
7363,-3.230531274311943e-06,-3.1220434e-06,[0.0005143446379377982]
7364,-3.2420876323158153e-06,-3.1007614e-06,[0.0005142399609737849]
7365,-3.194577061549353e-06,-3.2201372e-06,[0.0005141352833851368]
7366,-3.2035399044616497e-06,-3.1937473e-06,[0.0005140306051764459]
7367,-3.215014839952346e-06,-3.2392422e-06,[0.0005139259263523039]
7368,-3.156582965857524e-06,-3.0560652e-06,[0.0005138212469173024]
7369,-3.1301201715905335e-06,-3.203301e-06,[0.0005137165668760332]
7370,-3.223603516744333e-06,-3.2683583e-06,[0.0005136118862330879]
7371,-3.2252364690066315e-06,-3.2772443e-06,[0.0005135072049930586]
7372,-3.179460941282741e-06,-3.3598042e-06,[0.0005134025231605371]
7373,-3.175938036292791e-06,-3.2874498e-06,[0.0005132978407401148]
7374,-3.23093759106996e-06,-3.2310127e-06,[0.0005131931577363842]
7375,-3.170933587171021e-06,-3.0192575e-06,[0.0005130884741539368]
7376,-3.2077945206765435e-06,-3.2259143e-06,[0.0005129837899973649]
7377,-3.208634825568879e-06,-3.2140283e-06,[0.00051287910527126]
7378,-3.239155898882018e-06,-3.0391848e-06,[0.0005127744199802145]
7379,-3.197555179212941e-06,-3.1402337e-06,[0.0005126697341288201]
7380,-3.171441198901448e-06,-3.2758521e-06,[0.000512565047721669]
7381,-3.266137105129019e-06,-3.2748214e-06,[0.0005124603607633534]
7382,-3.1885479074844625e-06,-3.0879287e-06,[0.0005123556732584651]
7383,-3.198386434632994e-06,-3.204638e-06,[0.0005122509852115963]
7384,-3.1970180771168087e-06,-3.0674057e-06,[0.0005121462966273393]
7385,-3.1805350317881675e-06,-3.2710893e-06,[0.000512041607510286]
7386,-3.23219062465796e-06,-3.3483714e-06,[0.0005119369178650287]
7387,-3.2022751838667317e-06,-3.25778e-06,[0.0005118322276961594]
7388,-3.210913587281539e-06,-3.1076688e-06,[0.0005117275370082707]
7389,-3.176225368406449e-06,-3.1391567e-06,[0.0005116228458059547]
7390,-3.1779137543708202e-06,-3.0763958e-06,[0.0005115181540938034]
7391,-3.2307272931575427e-06,-3.2436308e-06,[0.0005114134618764097]
7392,-3.2470326686961924e-06,-3.1920001e-06,[0.0005113087691583653]
7393,-3.240797173020837e-06,-3.3267527e-06,[0.0005112040759442628]
7394,-3.2043532428360776e-06,-3.1480356e-06,[0.0005110993822386946]
7395,-3.2147083175004807e-06,-3.1639001e-06,[0.000510994688046253]
7396,-3.2130022418641603e-06,-3.1895931e-06,[0.0005108899933715305]
7397,-3.2102003615364083e-06,-3.177639e-06,[0.0005107852982191191]
7398,-3.2166285109269667e-06,-3.2252258e-06,[0.000510680602593612]
7399,-3.1596743838235853e-06,-3.3221393e-06,[0.000510575906499601]
7400,-3.2332594173567488e-06,-3.1022466e-06,[0.0005104712099416788]
7401,-3.176568156959547e-06,-3.2610787e-06,[0.0005103665129244381]
7402,-3.183244007232133e-06,-3.1902625e-06,[0.0005102618154524711]
7403,-3.2170801432584994e-06,-3.1638845e-06,[0.0005101571175303707]
7404,-3.299109812360257e-06,-3.3088459e-06,[0.000510052419162729]
7405,-3.2328036695616903e-06,-3.2259672e-06,[0.0005099477203541391]
7406,-3.2230782380793244e-06,-3.1732413e-06,[0.0005098430211091933]
7407,-3.212634806004644e-06,-3.3298995e-06,[0.0005097383214324842]
7408,-3.2065240247902695e-06,-3.2240248e-06,[0.0005096336213286046]
7409,-3.1791077390153076e-06,-2.9930718e-06,[0.0005095289208021471]
7410,-3.1907912216411203e-06,-3.1327138e-06,[0.0005094242198577044]
7411,-3.201164577149029e-06,-3.2275352e-06,[0.0005093195184998692]
7412,-3.2396097822129377e-06,-3.32408e-06,[0.0005092148167332339]
7413,-3.252338115089515e-06,-3.1131501e-06,[0.0005091101145623918]
7414,-3.2170925578611785e-06,-3.1807747e-06,[0.0005090054119919351]
7415,-3.230957509003929e-06,-3.174642e-06,[0.0005089007090264571]
7416,-3.2729488339100497e-06,-3.2835208e-06,[0.0005087960056705502]
7417,-3.1997670703276527e-06,-3.2710097e-06,[0.0005086913019288073]
7418,-3.2559550845689956e-06,-3.1723375e-06,[0.0005085865978058212]
7419,-3.224644092369999e-06,-3.1410618e-06,[0.0005084818933061849]
7420,-3.1913137945593917e-06,-3.1981226e-06,[0.0005083771884344911]
7421,-3.2374625334341546e-06,-3.1834481e-06,[0.0005082724831953325]
7422,-3.1897036024020055e-06,-3.297433e-06,[0.0005081677775933024]
7423,-3.237027431168826e-06,-3.115098e-06,[0.0005080630716329934]
7424,-3.160680648761627e-06,-3.1208094e-06,[0.0005079583653189984]
7425,-3.189324388586101e-06,-3.2599412e-06,[0.0005078536586559107]
7426,-3.207804138583015e-06,-3.1397099e-06,[0.0005077489516483226]
7427,-3.1967401127985793e-06,-3.2279577e-06,[0.0005076442443008277]
7428,-3.22005203088338e-06,-3.221973e-06,[0.0005075395366180187]
7429,-3.1824661846258097e-06,-3.3206588e-06,[0.0005074348286044886]
7430,-3.153226566610101e-06,-3.3467581e-06,[0.0005073301202648305]
7431,-3.1994869004847713e-06,-3.016829e-06,[0.0005072254116036373]
7432,-3.165049611197901e-06,-3.2997718e-06,[0.0005071207026255021]
7433,-3.2300658858730458e-06,-3.285604e-06,[0.000507015993335018]
7434,-3.212503224858665e-06,-3.2084695e-06,[0.0005069112837367778]
7435,-3.229749063393683e-06,-3.0683934e-06,[0.0005068065738353749]
7436,-3.165152816109185e-06,-3.2546825e-06,[0.0005067018636354022]
7437,-3.193244879184931e-06,-3.2587334e-06,[0.000506597153141453]
7438,-3.2139497761818347e-06,-3.261409e-06,[0.0005064924423581202]
7439,-3.232927315366396e-06,-3.225996e-06,[0.0005063877312899969]
7440,-3.1160123398876747e-06,-3.3629967e-06,[0.0005062830199416764]
7441,-3.188926325492503e-06,-3.0912263e-06,[0.0005061783083177518]
7442,-3.239207831029489e-06,-3.2387152e-06,[0.0005060735964228163]
7443,-3.168868147440662e-06,-3.2841428e-06,[0.0005059688842614631]
7444,-3.190789448126452e-06,-3.1181464e-06,[0.0005058641718382853]
7445,-3.1521811251877805e-06,-3.076584e-06,[0.0005057594591578763]
7446,-3.2738121717557077e-06,-3.1995176e-06,[0.0005056547462248289]
7447,-3.1936665436660405e-06,-3.2007858e-06,[0.0005055500330437367]
7448,-3.210805880371481e-06,-3.2730027e-06,[0.0005054453196191927]
7449,-3.237376586184837e-06,-3.3198419e-06,[0.0005053406059557905]
7450,-3.216551590412564e-06,-3.3461336e-06,[0.0005052358920581229]
7451,-3.1907261927699436e-06,-3.338976e-06,[0.0005051311779307835]
